Gene1 = (!Gene14) | (Gene1) | (Gene8) | (!Gene6) | (!Gene10) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (Gene5)
Gene2 = (!Gene13) | (!Gene16) | (Gene2) | (Gene9) | (!Gene5) | (!Gene7) | (!Gene12) | (!Gene1) | (!Gene6) | (!Gene10)
Gene3 = (Gene10) | (Gene6) | (Gene3) | (!Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene7) | (!Gene5)
Gene4 = (!Gene4) & (Gene12) & (Gene13) & (Gene2) & (Gene11) & (Gene16) & (Gene9) & (!Gene5) & (Gene8) & (!Gene14)
Gene5 = (Gene7) & (Gene11) & (!Gene16) & (!Gene15) & (Gene5) & (Gene8) & (!Gene14) & (Gene1) & (Gene6) & (Gene3)
Gene6 = (Gene10) | (!Gene7) | (!Gene14) | (Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (Gene5)
Gene7 = (!Gene6) | (Gene15) | (Gene7) | (!Gene2) | (!Gene11) | (Gene16) | (!Gene1) | (Gene5) | (!Gene8) | (Gene14)
Gene8 = (!Gene14) | (Gene1) | (Gene8) | (!Gene6) | (!Gene10) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (Gene5)
Gene9 = (Gene4) | (!Gene11) | (Gene16) | (Gene9) | (Gene15) | (!Gene8) | (Gene14) | (!Gene1) | (!Gene6) | (Gene10)
Gene10 = (!Gene7) | (Gene10) | (!Gene12) | (Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (Gene5)
Gene11 = (!Gene16) | (Gene11) | (Gene2) | (Gene9) | (!Gene5) | (Gene8) | (!Gene7) | (!Gene1) | (!Gene6) | (!Gene10)
Gene12 = (Gene13) | (Gene12) | (!Gene7) | (Gene2) | (!Gene11) | (Gene16) | (Gene9) | (!Gene5) | (!Gene8) | (Gene14)
Gene13 = (!Gene12) | (Gene13) | (!Gene7) | (!Gene2) | (!Gene11) | (Gene16) | (!Gene9) | (Gene5) | (Gene8) | (!Gene14)
Gene14 = (!Gene1) & (Gene14) & (!Gene8) & (Gene6) & (Gene10) & (Gene11) & (!Gene16) & (Gene2) & (Gene9) & (!Gene5)
Gene15 = (!Gene6) & (!Gene10) & (!Gene3) & (Gene1) & (Gene8) & (Gene11) & (!Gene16) & (Gene2) & (Gene7) & (Gene5)
Gene16 = (!Gene11) & (Gene16) & (!Gene2) & (!Gene9) & (Gene5) & (Gene7) & (Gene12) & (Gene1) & (Gene6) & (Gene10)
