Gene1 = (Gene3) | (Gene9) | (Gene12) | (Gene16) | (Gene14) | (Gene15) | (Gene1) | (!Gene13) | (Gene11) | (Gene8)
Gene2 = (Gene2) & (!Gene16) & (!Gene12) & (!Gene7) & (!Gene14) & (!Gene15) & (Gene1) & (Gene13) & (!Gene6) & (!Gene8)
Gene3 = (Gene1) & (Gene10) & (Gene6) & (!Gene16) & (Gene7) & (!Gene14) & (!Gene15) & (!Gene13) & (Gene12) & (Gene8)
Gene4 = (Gene8) | (!Gene5) | (Gene12) | (Gene7) | (Gene14) | (Gene10) | (Gene15) | (!Gene1) | (!Gene13) | (!Gene11)
Gene5 = (!Gene3) & (!Gene16) & (!Gene2) & (!Gene12) & (!Gene7) & (!Gene14) & (!Gene10) & (!Gene15) & (Gene1) & (!Gene13)
Gene6 = (!Gene16) & (Gene7) & (Gene14) & (Gene6) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene11) & (!Gene8)
Gene7 = (!Gene14) & (Gene7) & (!Gene12) & (!Gene5) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene11) & (!Gene16)
Gene8 = (!Gene5) & (!Gene12) & (!Gene14) & (!Gene16) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene6) & (Gene8)
Gene9 = (Gene9) & (Gene13) & (!Gene12) & (!Gene7) & (!Gene14) & (!Gene10) & (!Gene15) & (Gene1) & (Gene11) & (!Gene8)
Gene10 = (!Gene1) & (!Gene3) & (!Gene9) & (!Gene12) & (!Gene16) & (!Gene14) & (!Gene15) & (Gene13) & (!Gene11) & (!Gene8)
Gene11 = (!Gene7) & (!Gene12) & (!Gene14) & (!Gene16) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene6) & (!Gene8)
Gene12 = (Gene7) & (Gene12) & (Gene14) & (Gene6) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene11) & (!Gene16)
Gene13 = (Gene3) | (Gene12) | (Gene7) | (Gene14) | (Gene10) | (Gene15) | (!Gene1) | (Gene13) | (Gene2) | (Gene8)
Gene14 = (Gene7) & (!Gene16) & (Gene14) & (Gene6) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene11) & (!Gene8)
Gene15 = (Gene14) & (!Gene16) & (!Gene12) & (!Gene6) & (!Gene10) & (Gene15) & (Gene1) & (Gene13) & (!Gene11) & (!Gene8)
Gene16 = (Gene6) & (!Gene4) & (!Gene7) & (!Gene14) & (!Gene10) & (!Gene15) & (Gene1) & (Gene13) & (!Gene12) & (!Gene8)
