Gene1 = (!Gene14) | (Gene1) | (Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (!Gene12) | (Gene13) | (!Gene6)
Gene2 = (Gene9) | (Gene2) | (!Gene12) | (!Gene13) | (!Gene11) | (Gene16) | (!Gene8) | (!Gene1) | (!Gene14) | (!Gene6)
Gene3 = (Gene10) | (Gene6) | (!Gene5) | (!Gene7) | (Gene3) | (!Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2)
Gene4 = (Gene3) & (Gene10) & (Gene6) & (!Gene15) & (!Gene14) & (!Gene1) & (Gene8) & (Gene11) & (!Gene16) & (Gene2)
Gene5 = (Gene11) & (!Gene16) & (Gene2) & (Gene5) & (Gene12) & (Gene13) & (Gene8) & (Gene1) & (!Gene3) & (!Gene6)
Gene6 = (Gene10) | (Gene5) | (Gene15) | (!Gene7) | (!Gene14) | (Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2)
Gene7 = (Gene10) | (!Gene6) | (Gene4) | (Gene7) | (Gene14) | (!Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2)
Gene8 = (Gene1) | (!Gene14) | (Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (!Gene12) | (Gene13) | (!Gene6)
Gene9 = (Gene10) & (Gene2) & (Gene12) & (Gene13) & (Gene11) & (Gene7) & (Gene8) & (Gene1) & (!Gene14) & (Gene6)
Gene10 = (Gene5) | (Gene10) | (Gene15) | (!Gene7) | (!Gene9) | (Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2)
Gene11 = (!Gene16) | (Gene11) | (Gene2) | (Gene9) | (!Gene12) | (!Gene13) | (Gene8) | (!Gene1) | (!Gene5) | (!Gene6)
Gene12 = (Gene13) | (Gene12) | (Gene2) | (Gene9) | (!Gene11) | (Gene16) | (!Gene8) | (!Gene5) | (Gene14) | (!Gene6)
Gene13 = (!Gene12) | (Gene13) | (!Gene2) | (!Gene9) | (!Gene11) | (Gene16) | (Gene8) | (Gene1) | (!Gene14) | (!Gene6)
Gene14 = (!Gene1) | (Gene14) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (Gene15) | (!Gene12) | (!Gene13) | (!Gene6)
Gene15 = (!Gene6) & (!Gene10) & (!Gene3) & (Gene7) & (Gene15) & (Gene1) & (Gene8) & (Gene11) & (!Gene16) & (Gene2)
Gene16 = (!Gene11) & (Gene16) & (!Gene2) & (!Gene9) & (Gene12) & (Gene13) & (Gene5) & (Gene1) & (Gene7) & (Gene6)
