Gene1 = (!Gene14) | (Gene1) | (Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (Gene5) | (!Gene6) | (!Gene10)
Gene2 = (!Gene11) | (Gene16) | (Gene2) | (Gene9) | (!Gene8) | (!Gene1) | (!Gene14) | (Gene5) | (!Gene6) | (Gene4)
Gene3 = (Gene10) | (Gene6) | (!Gene13) | (!Gene12) | (!Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene7)
Gene4 = (!Gene4) & (Gene12) & (Gene13) & (Gene1) & (!Gene14) & (Gene8) & (Gene11) & (Gene16) & (Gene2) & (Gene9)
Gene5 = (Gene11) & (!Gene16) & (Gene2) & (Gene7) & (Gene8) & (Gene1) & (!Gene3) & (Gene5) & (!Gene6) & (!Gene10)
Gene6 = (Gene10) | (Gene5) | (Gene15) | (!Gene14) | (Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9)
Gene7 = (Gene5) | (Gene7) | (!Gene6) | (!Gene1) | (Gene14) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (Gene15)
Gene8 = (Gene1) | (!Gene14) | (Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9) | (Gene5) | (!Gene6) | (!Gene10)
Gene9 = (Gene2) | (!Gene11) | (Gene16) | (Gene9) | (!Gene8) | (!Gene1) | (!Gene14) | (Gene5) | (!Gene6) | (Gene4)
Gene10 = (Gene5) | (Gene10) | (Gene15) | (!Gene7) | (Gene1) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9)
Gene11 = (!Gene16) | (Gene11) | (Gene2) | (Gene9) | (Gene8) | (!Gene1) | (!Gene7) | (!Gene5) | (!Gene6) | (!Gene10)
Gene12 = (Gene7) | (Gene12) | (Gene5) | (!Gene1) | (Gene14) | (!Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene6)
Gene13 = (!Gene12) | (!Gene7) | (Gene13) | (Gene1) | (!Gene14) | (Gene8) | (!Gene11) | (Gene16) | (!Gene2) | (!Gene9)
Gene14 = (Gene1) & (Gene14) & (Gene8) & (Gene11) & (!Gene16) & (!Gene2) & (!Gene9) & (!Gene5) & (Gene6) & (!Gene4)
Gene15 = (!Gene6) & (!Gene10) & (!Gene3) & (Gene5) & (Gene1) & (Gene8) & (Gene11) & (!Gene16) & (Gene2) & (Gene15)
Gene16 = (!Gene11) & (Gene16) & (!Gene2) & (!Gene9) & (Gene7) & (Gene1) & (Gene12) & (Gene5) & (Gene6) & (Gene10)
