Gene1 = (!Gene10) | (Gene14) | (!Gene2) | (Gene1) | (!Gene4) | (Gene9) | (Gene15) | (Gene6) | (Gene5) | (!Gene12)
Gene2 = (!Gene16) | (!Gene4) | (!Gene13) | (Gene1) | (Gene2) | (Gene11) | (Gene15) | (!Gene6) | (!Gene5) | (!Gene12)
Gene3 = (Gene14) & (!Gene4) & (!Gene13) & (!Gene1) & (Gene10) & (Gene2) & (!Gene15) & (Gene6) & (Gene3) & (Gene12)
Gene4 = (!Gene12) | (Gene4) | (!Gene2) | (Gene11) | (Gene15) | (!Gene5) | (!Gene8) | (Gene13) | (Gene16) | (!Gene6)
Gene5 = (Gene11) | (!Gene2) | (!Gene12) | (Gene5) | (Gene7) | (Gene14) | (Gene10) | (Gene13) | (Gene8) | (Gene3)
Gene6 = (Gene2) & (!Gene14) & (!Gene13) & (!Gene4) & (!Gene3) & (!Gene11) & (!Gene15) & (Gene6) & (!Gene10) & (Gene12)
Gene7 = (Gene8) & (Gene12) & (Gene2) & (Gene6) & (!Gene4) & (!Gene14) & (!Gene15) & (!Gene13) & (!Gene1) & (!Gene11)
Gene8 = (Gene2) & (!Gene11) & (!Gene4) & (Gene12) & (Gene6) & (Gene5) & (!Gene15) & (Gene8) & (!Gene14) & (!Gene13)
Gene9 = (!Gene10) | (Gene14) | (!Gene2) | (Gene1) | (!Gene4) | (Gene9) | (Gene15) | (Gene6) | (Gene5) | (!Gene12)
Gene10 = (!Gene14) & (Gene10) & (Gene2) & (!Gene1) & (Gene4) & (!Gene9) & (!Gene15) & (!Gene6) & (!Gene5) & (Gene12)
Gene11 = (!Gene7) & (Gene10) & (!Gene13) & (!Gene1) & (Gene2) & (Gene14) & (!Gene15) & (Gene6) & (!Gene5) & (Gene12)
Gene12 = (Gene4) | (!Gene2) | (Gene6) | (Gene12) | (Gene11) | (Gene14) | (Gene10) | (Gene13) | (!Gene7) | (!Gene9)
Gene13 = (Gene10) & (!Gene14) & (Gene2) & (!Gene1) & (Gene13) & (!Gene11) & (!Gene15) & (!Gene6) & (!Gene5) & (Gene12)
Gene14 = (!Gene4) & (Gene14) & (!Gene13) & (!Gene1) & (Gene2) & (Gene9) & (!Gene15) & (Gene6) & (Gene16) & (Gene12)
Gene15 = (!Gene7) & (Gene9) & (!Gene13) & (Gene2) & (!Gene10) & (!Gene11) & (Gene15) & (!Gene14) & (!Gene5) & (Gene12)
Gene16 = (Gene4) | (!Gene8) | (!Gene6) | (!Gene12) | (!Gene2) | (Gene11) | (Gene16) | (Gene13) | (!Gene5) | (Gene15)
