Gene1 = (!Gene15) & (!Gene4) & (!Gene2) & (Gene1) & (!Gene9) & (Gene12) & (!Gene8) & (!Gene6) & (Gene14) & (!Gene16)
Gene2 = (!Gene14) | (Gene15) | (Gene2) | (!Gene1) | (Gene9) | (!Gene12) | (Gene8) | (Gene6) | (Gene4) | (Gene16)
Gene3 = (Gene15) & (!Gene14) & (Gene3) & (!Gene1) & (!Gene5) & (Gene12) & (!Gene8) & (!Gene6) & (!Gene7) & (!Gene16)
Gene4 = (Gene12) & (Gene8) & (Gene6) & (Gene7) & (!Gene16) & (Gene4) & (!Gene10) & (Gene15) & (!Gene14) & (Gene2)
Gene5 = (Gene14) & (Gene15) & (!Gene2) & (!Gene1) & (Gene5) & (Gene12) & (!Gene8) & (Gene6) & (!Gene7) & (Gene16)
Gene6 = (!Gene8) & (Gene6) & (!Gene7) & (Gene12) & (Gene5) & (!Gene1) & (Gene16) & (Gene15) & (Gene14) & (!Gene2)
Gene7 = (!Gene10) & (Gene8) & (Gene7) & (Gene12) & (!Gene16) & (Gene6) & (Gene4) & (Gene15) & (!Gene14) & (Gene2)
Gene8 = (Gene6) & (Gene8) & (!Gene11) & (!Gene12) & (!Gene16) & (!Gene4) & (Gene9) & (Gene15) & (!Gene14) & (Gene1)
Gene9 = (!Gene12) | (Gene8) | (Gene6) | (!Gene1) | (Gene16) | (Gene4) | (Gene9) | (Gene15) | (!Gene14) | (Gene2)
Gene10 = (Gene15) & (Gene14) & (!Gene2) & (!Gene1) & (Gene3) & (Gene12) & (!Gene8) & (Gene6) & (!Gene7) & (Gene16)
Gene11 = (Gene7) & (!Gene6) & (!Gene8) & (Gene12) & (Gene16) & (!Gene10) & (Gene9) & (Gene15) & (!Gene14) & (Gene11)
Gene12 = (!Gene8) | (!Gene6) | (Gene11) | (Gene12) | (Gene16) | (Gene4) | (!Gene9) | (!Gene15) | (Gene14) | (!Gene1)
Gene13 = (!Gene16) | (Gene13) | (!Gene6) | (Gene8) | (!Gene12) | (Gene1) | (!Gene7) | (!Gene15) | (Gene14) | (!Gene2)
Gene14 = (!Gene15) & (!Gene4) & (!Gene2) & (Gene1) & (!Gene9) & (Gene12) & (!Gene8) & (!Gene6) & (Gene14) & (!Gene16)
Gene15 = (Gene4) | (Gene15) | (Gene2) | (!Gene1) | (Gene9) | (!Gene12) | (Gene8) | (Gene6) | (!Gene14) | (Gene16)
Gene16 = (!Gene7) & (Gene6) & (!Gene8) & (Gene12) & (Gene5) & (!Gene1) & (Gene16) & (Gene15) & (Gene14) & (!Gene2)
