Gene1 = (Gene8) | (Gene6) | (Gene11) | (!Gene16) | (Gene4) | (Gene15) | (Gene5) | (!Gene14) | (!Gene2) | (Gene13)
Gene2 = (Gene2) | (!Gene3) | (!Gene9) | (!Gene1) | (Gene14) | (!Gene4) | (!Gene11) | (Gene6) | (!Gene12) | (!Gene10)
Gene3 = (Gene1) | (Gene3) | (!Gene11) | (!Gene10) | (!Gene12) | (!Gene15) | (!Gene5) | (Gene14) | (!Gene2) | (!Gene13)
Gene4 = (!Gene2) | (!Gene16) | (Gene4) | (Gene15) | (!Gene3) | (!Gene14) | (Gene5) | (Gene13) | (Gene11) | (Gene9)
Gene5 = (!Gene14) & (Gene5) & (Gene12) & (Gene4) & (Gene11) & (Gene9) & (Gene15) & (!Gene16) & (Gene10) & (Gene13)
Gene6 = (Gene6) & (Gene3) & (!Gene5) & (Gene8) & (!Gene4) & (!Gene11) & (Gene16) & (!Gene7) & (!Gene9) & (Gene2)
Gene7 = (Gene12) & (Gene5) & (!Gene14) & (Gene4) & (Gene11) & (Gene9) & (Gene15) & (!Gene16) & (Gene10) & (Gene7)
Gene8 = (!Gene12) | (!Gene9) | (!Gene5) | (Gene14) | (!Gene4) | (!Gene11) | (Gene16) | (!Gene15) | (!Gene3) | (!Gene10)
Gene9 = (Gene5) & (!Gene14) & (Gene9) & (Gene4) & (Gene11) & (Gene12) & (Gene15) & (Gene13) & (Gene10) & (!Gene16)
Gene10 = (!Gene14) | (!Gene2) | (!Gene3) | (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (Gene13) | (Gene10) | (Gene5)
Gene11 = (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (!Gene2) | (!Gene14) | (!Gene3) | (Gene5) | (Gene9) | (Gene13)
Gene12 = (Gene12) | (Gene13) | (!Gene2) | (!Gene14) | (!Gene8) | (Gene4) | (Gene5) | (!Gene16) | (Gene15) | (Gene7)
Gene13 = (!Gene14) | (Gene5) | (!Gene3) | (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (Gene13) | (Gene9) | (!Gene2)
Gene14 = (!Gene5) & (Gene14) & (!Gene9) & (!Gene4) & (Gene2) & (Gene16) & (!Gene15) & (Gene3) & (!Gene11) & (!Gene13)
Gene15 = (Gene4) | (!Gene2) | (!Gene16) | (Gene15) | (!Gene3) | (!Gene14) | (Gene5) | (Gene13) | (Gene11) | (Gene9)
Gene16 = (!Gene11) | (!Gene12) | (!Gene4) | (!Gene15) | (!Gene5) | (Gene14) | (!Gene9) | (Gene16) | (!Gene10) | (!Gene13)
