Gene1 = (Gene8) | (Gene6) | (Gene11) | (!Gene16) | (Gene4) | (Gene15) | (Gene5) | (!Gene14) | (Gene10) | (!Gene2)
Gene2 = (Gene2) | (!Gene12) | (!Gene4) | (!Gene11) | (Gene6) | (!Gene3) | (!Gene5) | (Gene14) | (!Gene10) | (!Gene9)
Gene3 = (Gene1) | (Gene3) | (!Gene11) | (!Gene12) | (!Gene13) | (!Gene15) | (!Gene5) | (Gene14) | (!Gene10) | (!Gene2)
Gene4 = (Gene11) | (!Gene16) | (Gene4) | (Gene15) | (!Gene3) | (!Gene14) | (Gene5) | (Gene9) | (!Gene2) | (Gene10)
Gene5 = (!Gene14) & (Gene10) & (Gene5) & (Gene9) & (Gene4) & (Gene11) & (!Gene16) & (Gene15) & (Gene13) & (Gene12)
Gene6 = (!Gene7) & (!Gene4) & (!Gene11) & (Gene16) & (!Gene15) & (!Gene5) & (Gene6) & (Gene3) & (!Gene10) & (Gene2)
Gene7 = (Gene7) & (Gene5) & (!Gene14) & (Gene10) & (Gene4) & (Gene11) & (Gene9) & (Gene15) & (!Gene16) & (Gene12)
Gene8 = (!Gene12) | (!Gene9) | (!Gene5) | (Gene14) | (!Gene10) | (!Gene4) | (!Gene11) | (Gene16) | (!Gene15) | (!Gene3)
Gene9 = (Gene5) & (!Gene14) & (Gene10) & (Gene9) & (Gene4) & (Gene11) & (!Gene16) & (Gene15) & (Gene13) & (Gene12)
Gene10 = (!Gene14) | (Gene10) | (!Gene3) | (Gene5) | (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (!Gene2) | (Gene9)
Gene11 = (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (!Gene3) | (!Gene14) | (Gene5) | (Gene10) | (!Gene2) | (Gene9)
Gene12 = (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (!Gene2) | (!Gene14) | (!Gene3) | (Gene7) | (Gene10) | (Gene12)
Gene13 = (!Gene2) | (!Gene14) | (!Gene3) | (Gene5) | (Gene4) | (Gene10) | (!Gene16) | (Gene15) | (Gene13) | (Gene11)
Gene14 = (!Gene10) & (Gene14) & (!Gene5) & (!Gene9) & (!Gene4) & (!Gene11) & (Gene16) & (!Gene15) & (Gene2) & (Gene3)
Gene15 = (Gene4) | (Gene11) | (!Gene16) | (Gene15) | (!Gene3) | (!Gene14) | (Gene5) | (Gene9) | (!Gene2) | (Gene10)
Gene16 = (!Gene11) | (Gene16) | (!Gene4) | (!Gene15) | (!Gene5) | (Gene14) | (!Gene10) | (!Gene9) | (!Gene13) | (!Gene12)
