Gene1 = Gene1&!Gene10 || Gene8&!Gene13
Gene2 = Gene15
Gene3 = Gene9&Gene15
Gene4 = Gene10&Gene16
Gene5 = Gene5&Gene14 || Gene6&Gene14&!Gene16
Gene6 = Gene6&Gene7&!Gene14&!Gene16 || Gene6&!Gene1
Gene7 = Gene7
Gene8 = Gene3&Gene8&!Gene16 || Gene6&!Gene3&!Gene12 || Gene6&Gene11&Gene12&!Gene16
Gene9 = Gene7
Gene10 = Gene1&Gene3&Gene9&Gene10&Gene16
Gene11 = !Gene7&!Gene12 || Gene2&Gene3&Gene6&!Gene4&!Gene9
Gene12 = !Gene16 || Gene16
Gene13 = Gene16
Gene14 = Gene15
Gene15 = Gene11 || Gene10&Gene16 || Gene5&Gene16 || !Gene8&!Gene14
Gene16 = Gene7&Gene9&Gene15&Gene16&!Gene3&!Gene8&!Gene13
