Gene1 = Gene2&!Gene1&!Gene7 || Gene10&!Gene7 || Gene10&!Gene13 || !Gene6 || Gene8
Gene2 = Gene14&Gene15 || Gene15&!Gene6&!Gene8 || Gene6&!Gene9&!Gene14 || Gene5&Gene15&!Gene8
Gene3 = Gene3
Gene4 = Gene10
Gene5 = Gene10&Gene13 || !Gene6
Gene6 = Gene12&Gene14&!Gene3&!Gene6&!Gene9&!Gene14&!Gene15
Gene7 = Gene5
Gene8 = Gene8
Gene9 = Gene9 || Gene10
Gene10 = Gene10
Gene11 = Gene1
Gene12 = Gene12&!Gene6 || Gene12&!Gene9
Gene13 = Gene11
Gene14 = Gene15&!Gene12
Gene15 = Gene15&Gene16&!Gene1&!Gene2&!Gene4&!Gene8&!Gene10&!Gene11&!Gene16
Gene16 = Gene5&Gene7&Gene10&!Gene4
