Gene1 = (Gene17) | (Gene4) | (Gene3) | (!Gene2) | (Gene1) | (!Gene5) | (Gene13) | (Gene7) | (Gene29) | (Gene14)
Gene2 = (Gene29) | (Gene35) | (Gene2) | (!Gene1) | (Gene3) | (Gene30) | (Gene43) | (!Gene5) | (Gene59) | (Gene33)
Gene3 = (!Gene10) & (!Gene22) & (Gene1) & (Gene3) & (!Gene4) & (!Gene12) & (!Gene13) & (!Gene14) & (Gene17) & (!Gene32)
Gene4 = (Gene8) & (Gene4) & (Gene62) & (!Gene3) & (Gene1) & (!Gene30) & (!Gene43) & (Gene5) & (!Gene59) & (!Gene10)
Gene5 = (Gene9) | (!Gene17) | (!Gene1) | (Gene12) | (Gene4) | (Gene5) | (Gene22) | (Gene10) | (Gene13) | (Gene14)
Gene6 = (Gene6) | (Gene64) | (Gene36) | (Gene56) | (Gene63) | (Gene4) | (Gene44) | (Gene27) | (Gene22) | (Gene29)
Gene7 = (Gene17) & (!Gene35) & (!Gene37) & (!Gene45) & (Gene33) & (!Gene11) & (Gene7) & (Gene48) & (!Gene4) & (Gene8)
Gene8 = (!Gene45) | (Gene8) | (!Gene1) | (!Gene2) | (Gene56) | (Gene63) | (Gene4) | (Gene62) | (Gene47) | (Gene30)
Gene9 = (Gene4) & (Gene2) & (Gene1) & (Gene52) & (!Gene59) & (!Gene61) & (!Gene53) & (!Gene40) & (Gene5) & (!Gene7)
Gene10 = (!Gene1) & (Gene10) & (!Gene11) & (Gene2) & (Gene33) & (Gene14) & (Gene61) & (Gene53) & (Gene40) & (Gene5)
Gene11 = (!Gene4) & (!Gene10) & (Gene2) & (Gene11) & (!Gene22) & (!Gene30) & (!Gene13) & (!Gene34) & (!Gene14) & (!Gene9)
Gene12 = (!Gene30) & (Gene12) & (Gene5) & (!Gene45) & (Gene8) & (!Gene11) & (!Gene23) & (!Gene37) & (!Gene43) & (Gene46)
Gene13 = (!Gene43) & (!Gene23) & (!Gene30) & (Gene5) & (Gene8) & (!Gene11) & (Gene13) & (!Gene37) & (!Gene45) & (Gene46)
Gene14 = (Gene8) & (!Gene37) & (Gene5) & (Gene14) & (!Gene30) & (!Gene11) & (!Gene23) & (!Gene43) & (!Gene45) & (Gene19)
Gene15 = (!Gene37) & (Gene2) & (!Gene62) & (!Gene56) & (Gene46) & (!Gene30) & (!Gene43) & (Gene5) & (!Gene63) & (!Gene4)
Gene16 = (!Gene3) & (!Gene4) & (Gene55) & (Gene5) & (!Gene1) & (Gene21) & (!Gene7) & (Gene2) & (!Gene29) & (!Gene14)
Gene17 = (Gene4) | (Gene17) | (Gene3) | (!Gene2) | (Gene9) | (!Gene5) | (Gene7) | (!Gene8) | (Gene10) | (Gene14)
Gene18 = (Gene18) | (!Gene10) | (!Gene61) | (!Gene53) | (!Gene40) | (!Gene5) | (!Gene7) | (!Gene42) | (!Gene33) | (!Gene49)
Gene19 = (!Gene2) | (Gene19) | (!Gene55) | (Gene3) | (Gene7) | (Gene4) | (!Gene5) | (!Gene8) | (Gene9) | (Gene14)
Gene20 = (!Gene12) & (!Gene18) & (!Gene61) & (!Gene53) & (!Gene40) & (Gene5) & (!Gene7) & (Gene42) & (Gene44) & (Gene49)
Gene21 = (!Gene5) | (!Gene46) | (Gene10) | (Gene30) | (!Gene8) | (Gene13) | (Gene43) | (Gene37) | (Gene64) | (!Gene19)
Gene22 = (Gene5) & (Gene2) & (!Gene11) & (!Gene43) & (Gene22) & (!Gene23) & (!Gene30) & (!Gene37) & (Gene46) & (Gene48)
Gene23 = (Gene23) & (!Gene4) & (Gene33) & (!Gene9) & (Gene53) & (!Gene16) & (Gene2) & (Gene1) & (Gene42) & (!Gene26)
Gene24 = (!Gene22) & (Gene1) & (!Gene14) & (!Gene4) & (!Gene12) & (!Gene10) & (!Gene13) & (Gene17) & (Gene33) & (!Gene32)
Gene25 = (!Gene1) & (!Gene12) & (!Gene24) & (!Gene56) & (!Gene47) & (!Gene30) & (!Gene43) & (Gene5) & (!Gene59) & (!Gene40)
Gene26 = (!Gene55) & (Gene19) & (!Gene10) & (!Gene3) & (Gene5) & (!Gene30) & (!Gene16) & (!Gene23) & (!Gene37) & (Gene1)
Gene27 = (Gene9) | (Gene56) | (Gene12) | (Gene14) | (Gene36) | (Gene27) | (Gene22) | (Gene44) | (Gene64) | (Gene63)
Gene28 = (!Gene9) | (Gene24) | (!Gene63) | (!Gene4) | (!Gene62) | (Gene47) | (Gene30) | (Gene43) | (!Gene5) | (Gene59)
Gene29 = (!Gene23) & (Gene8) & (Gene29) & (!Gene43) & (Gene5) & (!Gene30) & (!Gene37) & (!Gene45) & (Gene46) & (!Gene64)
Gene30 = (Gene43) & (Gene30) & (!Gene5) & (Gene59) & (Gene33) & (Gene1) & (Gene3) & (Gene40) & (Gene7) & (Gene42)
Gene31 = (Gene27) | (Gene12) | (Gene63) | (Gene29) | (Gene9) | (Gene36) | (Gene31) | (Gene22) | (Gene38) | (Gene44)
Gene32 = (Gene56) & (Gene63) & (Gene1) & (Gene62) & (!Gene47) & (!Gene30) & (!Gene43) & (Gene5) & (!Gene59) & (Gene2)
Gene33 = (Gene8) & (Gene33) & (Gene17) & (!Gene11) & (Gene48) & (!Gene64) & (Gene51) & (Gene58) & (!Gene37) & (!Gene45)
Gene34 = (Gene31) & (!Gene11) & (Gene53) & (Gene59) & (Gene33) & (!Gene4) & (Gene8) & (Gene42) & (Gene38) & (Gene17)
Gene35 = (!Gene37) & (Gene35) & (Gene1) & (!Gene3) & (!Gene47) & (!Gene30) & (!Gene43) & (Gene5) & (!Gene59) & (Gene2)
Gene36 = (Gene12) & (Gene2) & (!Gene4) & (Gene33) & (Gene59) & (Gene61) & (Gene53) & (Gene40) & (Gene5) & (Gene7)
Gene37 = (!Gene19) & (Gene11)
Gene38 = (Gene42) & (Gene33) & (!Gene11) & (Gene17) & (Gene53) & (Gene40) & (Gene8) & (!Gene4) & (Gene59) & (!Gene23)
Gene39 = (!Gene2) & (Gene62) & (Gene4) & (!Gene3) & (Gene1) & (Gene8) & (!Gene30) & (!Gene43) & (Gene5) & (!Gene59)
Gene40 = (Gene34) | (Gene47) | (Gene40) | (Gene64) | (Gene30) | (!Gene5) | (Gene43) | (!Gene46) | (Gene10) | (!Gene49)
Gene41 = (!Gene1) | (Gene12) | (!Gene33) | (!Gene17) | (Gene4) | (Gene10) | (Gene13) | (Gene14) | (!Gene21) | (Gene36)
Gene42 = (Gene52) | (Gene9) | (Gene36) | (Gene64) | (Gene44) | (Gene56) | (Gene43) | (Gene42) | (!Gene46) | (Gene30)
Gene43 = (Gene1) & (Gene43) & (!Gene5) & (Gene59) & (Gene33) & (Gene3) & (!Gene4) & (Gene40) & (Gene7) & (Gene42)
Gene44 = (!Gene21) & (Gene52) & (Gene44) & (Gene1) & (!Gene59) & (!Gene61) & (!Gene53) & (!Gene40) & (Gene5) & (!Gene7)
Gene45 = (!Gene10) & (Gene45) & (Gene2) & (!Gene9) & (!Gene56) & (!Gene63) & (!Gene4) & (!Gene62) & (!Gene47) & (!Gene30)
Gene46 = (!Gene43) | (!Gene30) | (Gene5) | (!Gene59) | (!Gene33) | (!Gene1) | (!Gene53) | (!Gene40) | (!Gene7) | (!Gene42)
Gene47 = (Gene62) & (!Gene4) & (!Gene63) & (!Gene56) & (Gene47) & (Gene1) & (!Gene6) & (Gene8) & (!Gene10) & (!Gene11)
Gene48 = (Gene51) | (Gene48) | (!Gene2) | (!Gene8) | (Gene22) | (Gene4) | (Gene13) | (!Gene5) | (Gene14) | (Gene7)
Gene49 = (Gene6) | (!Gene59) | (!Gene33) | (!Gene1) | (!Gene53) | (!Gene40) | (!Gene7) | (!Gene42) | (!Gene38) | (Gene49)
Gene50 = (Gene50) | (Gene63) | (Gene10) | (Gene13) | (Gene14) | (Gene36) | (Gene54) | (Gene4) | (!Gene19) | (Gene56)
Gene51 = (!Gene8) | (Gene51) | (!Gene2) | (Gene9) | (Gene22) | (Gene4) | (Gene13) | (!Gene5) | (Gene14) | (Gene7)
Gene52 = (Gene32) & (Gene52) & (Gene1) & (Gene2) & (!Gene59) & (!Gene61) & (!Gene53) & (!Gene40) & (Gene5) & (!Gene7)
Gene53 = (Gene58) & (Gene53) & (!Gene37) & (Gene17) & (Gene48) & (Gene51) & (!Gene64) & (!Gene45) & (!Gene11) & (Gene8)
