Gene1 = (Gene4) | (Gene1) | (!Gene9) | (!Gene15) | (Gene25) | (!Gene49) | (Gene53) | (!Gene2) | (Gene28) | (!Gene40)
Gene2 = (Gene49) | (!Gene9) | (Gene2) | (!Gene4) | (!Gene1) | (Gene61) | (!Gene40) | (!Gene20) | (Gene44) | (Gene3)
Gene3 = (Gene2) | (Gene49) | (!Gene9) | (!Gene4) | (!Gene1) | (Gene61) | (!Gene40) | (!Gene20) | (Gene44) | (Gene3)
Gene4 = (Gene9) & (Gene15) & (Gene4) & (Gene1) & (!Gene25) & (!Gene2) & (Gene51) & (Gene40) & (!Gene61) & (Gene20)
Gene5 = (Gene5) & (!Gene23) & (Gene24) & (!Gene56) & (!Gene52) & (Gene15) & (Gene35) & (Gene49) & (!Gene53) & (Gene2)
Gene6 = (Gene6) & (!Gene26) & (Gene20) & (Gene34) & (!Gene38) & (!Gene25) & (Gene49) & (Gene2) & (!Gene44) & (Gene3)
Gene7 = (Gene7) | (!Gene15) | (!Gene34) | (Gene53) | (!Gene49) | (!Gene2) | (Gene61) | (!Gene40) | (!Gene9) | (Gene44)
Gene8 = (Gene8) & (Gene48) & (Gene15) & (Gene9) & (Gene35) & (Gene49) & (!Gene53) & (Gene2) & (Gene52) & (Gene34)
Gene9 = (Gene15) | (Gene9) | (!Gene2) | (!Gene41) | (Gene32) | (!Gene62) | (Gene28) | (!Gene40) | (Gene61) | (!Gene20)
Gene10 = (!Gene51) & (Gene9) & (!Gene4) & (!Gene61) & (Gene20) & (Gene40) & (!Gene8) & (!Gene53) & (Gene49) & (Gene2)
Gene11 = (Gene12) & (Gene11) & (!Gene27) & (Gene15) & (!Gene61) & (Gene20) & (!Gene32) & (!Gene38) & (!Gene53) & (Gene49)
Gene12 = (!Gene13) & (!Gene6) & (Gene30) & (!Gene58) & (!Gene10) & (!Gene34) & (Gene38) & (!Gene53) & (Gene49) & (Gene2)
Gene13 = (!Gene6) & (!Gene7) & (Gene34) & (!Gene53) & (Gene49) & (Gene2) & (!Gene61) & (Gene40) & (!Gene28) & (!Gene44)
Gene14 = (!Gene15) & (!Gene9) & (Gene2) & (Gene41) & (!Gene32) & (Gene62) & (!Gene28) & (Gene40) & (!Gene61) & (Gene20)
Gene15 = (Gene9) | (Gene15) | (!Gene2) | (!Gene41) | (Gene32) | (!Gene62) | (Gene28) | (!Gene40) | (Gene61) | (!Gene20)
Gene16 = (Gene37) & (!Gene40) & (Gene61) & (!Gene20) & (Gene48) & (Gene38) & (Gene53) & (!Gene49) & (!Gene2) & (!Gene3)
Gene17 = (Gene26) & (!Gene3) & (Gene34) & (Gene9) & (!Gene4) & (!Gene28) & (Gene35) & (Gene51) & (Gene40) & (!Gene61)
Gene18 = (Gene34) | (Gene25) | (Gene4) | (!Gene19) | (Gene26) | (Gene28) | (!Gene40) | (!Gene20) | (Gene44) | (!Gene3)
Gene19 = (Gene9) | (Gene15) | (!Gene2) | (!Gene41) | (Gene32) | (!Gene62) | (Gene28) | (!Gene40) | (Gene61) | (!Gene20)
Gene20 = (Gene40) | (!Gene61) | (Gene20) | (!Gene1) | (!Gene38) | (!Gene53) | (Gene49) | (Gene4) | (!Gene44) | (Gene3)
Gene21 = (!Gene14) & (Gene49) & (!Gene53) & (!Gene38) & (Gene34) & (Gene2) & (Gene40) & (!Gene11) & (!Gene44) & (Gene3)
Gene22 = (Gene41) | (Gene4) | (!Gene9) | (!Gene15) | (Gene25) | (Gene62) | (!Gene2) | (!Gene40) | (Gene61) | (Gene28)
Gene23 = (!Gene19) & (Gene23) & (!Gene10) & (!Gene4) & (Gene15) & (!Gene25) & (Gene9) & (Gene51) & (Gene40) & (!Gene28)
Gene24 = (Gene4) | (!Gene9) | (!Gene15) | (Gene1) | (Gene25) | (!Gene2) | (!Gene51) | (!Gene40) | (Gene61) | (Gene20)
Gene25 = (Gene14) & (!Gene9) & (Gene2) & (Gene41) & (Gene25) & (Gene62) & (!Gene1) & (Gene40) & (!Gene61) & (Gene20)
Gene26 = (Gene41) & (!Gene44) & (Gene26) & (Gene40) & (!Gene61) & (Gene20) & (Gene48) & (Gene54) & (!Gene53) & (Gene49)
Gene27 = (Gene28) | (Gene44) | (Gene4) | (!Gene40) | (Gene61) | (!Gene15) | (Gene57) | (!Gene2) | (Gene53) | (!Gene49)
Gene28 = (Gene9) & (!Gene51) & (Gene62) & (!Gene4) & (Gene20) & (Gene40) & (!Gene61) & (!Gene53) & (Gene49) & (Gene2)
Gene29 = (!Gene48) & (Gene51) & (!Gene53) & (Gene49) & (Gene2) & (!Gene61) & (Gene40) & (Gene20) & (!Gene44) & (Gene34)
Gene30 = (!Gene9) | (Gene49) | (Gene2) | (!Gene4) | (!Gene1) | (Gene61) | (!Gene40) | (!Gene20) | (Gene44) | (Gene3)
Gene31 = (!Gene5) & (!Gene26) & (Gene51) & (Gene20) & (!Gene44) & (!Gene38) & (!Gene53) & (Gene49) & (Gene2) & (Gene3)
Gene32 = (Gene20) & (Gene8) & (!Gene6) & (!Gene4) & (Gene35) & (Gene49) & (!Gene53) & (Gene2) & (!Gene1) & (Gene34)
Gene33 = (Gene1) & (!Gene32) & (Gene62) & (Gene33) & (!Gene61) & (Gene20) & (Gene2) & (!Gene25) & (!Gene53) & (Gene49)
Gene34 = (Gene15) & (Gene34) & (!Gene53) & (Gene49) & (Gene2) & (!Gene61) & (Gene9) & (!Gene4) & (!Gene44) & (!Gene25)
Gene35 = (Gene51) | (!Gene1) | (Gene40) | (!Gene61) | (Gene20) | (Gene3) | (!Gene38) | (!Gene53) | (Gene49) | (Gene4)
Gene36 = (Gene19) & (Gene43) & (Gene34) & (!Gene4) & (!Gene44) & (!Gene25) & (Gene49) & (Gene2) & (Gene40) & (!Gene53)
Gene37 = (Gene48) & (Gene9) & (!Gene4) & (Gene1) & (!Gene25) & (Gene2) & (Gene10) & (Gene40) & (!Gene61) & (!Gene44)
Gene38 = (Gene53) & (!Gene49) & (!Gene2) & (Gene4) & (Gene1) & (!Gene61) & (Gene40) & (Gene20) & (!Gene44) & (!Gene3)
Gene39 = (Gene4) | (!Gene20) | (!Gene43) | (!Gene9) | (!Gene15) | (!Gene55) | (Gene39) | (!Gene49) | (Gene53) | (!Gene2)
Gene40 = (!Gene61) | (Gene40) | (!Gene1) | (Gene20) | (!Gene38) | (!Gene53) | (Gene49) | (Gene4) | (!Gene44) | (Gene3)
Gene41 = (Gene52) & (Gene48) & (Gene15) & (Gene41) & (!Gene25) & (!Gene44) & (Gene51) & (Gene40) & (!Gene55) & (Gene20)
Gene42 = (!Gene26) & (!Gene62) & (!Gene57) & (Gene9) & (Gene15) & (Gene51) & (!Gene44) & (!Gene25) & (Gene1) & (!Gene4)
Gene43 = (!Gene26) & (!Gene38) & (Gene46) & (Gene15) & (!Gene25) & (!Gene4) & (Gene2) & (Gene49) & (Gene9) & (!Gene28)
Gene44 = (!Gene40) & (Gene61) & (!Gene20) & (Gene1) & (Gene38) & (Gene53) & (!Gene49) & (!Gene4) & (Gene44) & (!Gene3)
Gene45 = (!Gene29) & (!Gene31) & (Gene9) & (!Gene4) & (Gene1) & (Gene15) & (Gene51) & (!Gene56) & (Gene61) & (Gene2)
Gene46 = (Gene1) | (Gene15) | (Gene9) | (!Gene2) | (!Gene41) | (!Gene62) | (Gene19) | (!Gene40) | (Gene61) | (!Gene20)
Gene47 = (!Gene21) & (Gene2) & (Gene49) & (!Gene4) & (!Gene32) & (!Gene62) & (Gene51) & (Gene40) & (!Gene61) & (Gene20)
Gene48 = (Gene4) | (Gene48) | (!Gene15) | (Gene25) | (!Gene9) | (Gene28) | (Gene44) | (!Gene49) | (Gene53) | (!Gene2)
Gene49 = (Gene2) | (Gene49) | (!Gene9) | (!Gene4) | (!Gene1) | (Gene61) | (!Gene40) | (!Gene20) | (Gene44) | (Gene3)
Gene50 = (Gene1) | (Gene9) | (!Gene2) | (!Gene41) | (Gene15) | (!Gene62) | (Gene19) | (!Gene40) | (Gene61) | (!Gene20)
Gene51 = (Gene44) | (Gene51) | (!Gene40) | (Gene61) | (!Gene20) | (!Gene48) | (!Gene62) | (Gene53) | (Gene55) | (!Gene2)
Gene52 = (Gene56) | (!Gene1) | (!Gene20) | (Gene61) | (Gene4) | (!Gene49) | (Gene53) | (!Gene2) | (!Gene15) | (Gene32)
Gene53 = (!Gene49) & (Gene9) & (!Gene2) & (Gene4) & (Gene1) & (!Gene61) & (Gene40) & (Gene20) & (!Gene44) & (!Gene3)
Gene54 = (Gene15) | (Gene9) | (!Gene2) | (!Gene41) | (Gene32) | (!Gene62) | (Gene28) | (!Gene40) | (Gene61) | (!Gene20)
Gene55 = (!Gene48) & (!Gene25) & (!Gene4) & (Gene9) & (Gene15) & (!Gene28) & (!Gene44) & (Gene49) & (!Gene53) & (Gene2)
Gene56 = (Gene4) | (Gene56) | (!Gene9) | (Gene25) | (!Gene15) | (!Gene49) | (Gene53) | (Gene44) | (!Gene2) | (!Gene1)
Gene57 = (Gene1) & (Gene51) & (!Gene4) & (Gene61) & (!Gene6) & (!Gene34) & (Gene9) & (!Gene53) & (Gene49) & (Gene2)
Gene58 = (!Gene4) | (!Gene1) | (!Gene9) | (Gene49) | (Gene2) | (Gene61) | (!Gene40) | (!Gene20) | (Gene44) | (Gene3)
Gene59 = (Gene10) | (Gene62) | (!Gene51) | (Gene57) | (Gene4) | (!Gene9) | (!Gene15) | (Gene53) | (!Gene49) | (!Gene2)
Gene60 = (Gene9) & (!Gene51) & (Gene15) & (Gene40) & (!Gene61) & (Gene20) & (Gene1) & (Gene2) & (!Gene53) & (Gene49)
Gene61 = (!Gene40) & (Gene61) & (Gene1) & (!Gene20) & (Gene38) & (Gene53) & (!Gene49) & (!Gene4) & (Gene44) & (!Gene3)
Gene62 = (Gene48) & (Gene62) & (Gene40) & (!Gene61) & (Gene20) & (!Gene32) & (!Gene44) & (!Gene53) & (!Gene43) & (Gene2)
Gene63 = (Gene11) & (!Gene5) & (!Gene57) & (!Gene56) & (!Gene10) & (Gene48) & (Gene35) & (Gene49) & (!Gene53) & (Gene2)
Gene64 = (!Gene1) & (!Gene28) & (Gene51) & (Gene2) & (Gene40) & (!Gene61) & (!Gene20) & (Gene34) & (!Gene4) & (!Gene53)
