Gene1 = (Gene63) & (Gene50)
Gene2 = (Gene48) | (Gene19) | (Gene6) | (Gene1) | (Gene54) | (Gene61) | (Gene5) | (Gene58) | (Gene20) | (Gene27)
Gene3 = (Gene3) & (Gene11) & (!Gene14) & (!Gene52) & (!Gene31) & (Gene39) & (Gene53) & (Gene4) & (Gene44) & (!Gene27)
Gene4 = (!Gene50) | (Gene4) | (Gene41) | (!Gene42) | (Gene64) | (Gene39) | (Gene1) | (Gene38) | (Gene34) | (Gene60)
Gene5 = (Gene58) & (Gene5) & (!Gene1) & (!Gene38) & (Gene23) & (Gene2) & (!Gene24) & (!Gene6) & (!Gene9) & (!Gene37)
Gene6 = (!Gene46) & (!Gene1) & (!Gene5) & (Gene48) & (Gene6) & (!Gene38) & (!Gene34) & (!Gene60) & (Gene2) & (!Gene19)
Gene7 = (!Gene62) | (!Gene30) | (!Gene52) | (Gene42) | (!Gene41) | (!Gene64) | (!Gene39) | (Gene6) | (Gene38) | (!Gene34)
Gene8 = (!Gene1) & (Gene44) & (Gene11) & (!Gene42) & (!Gene57) & (Gene64) & (Gene56) & (!Gene6) & (!Gene38) & (!Gene33)
Gene9 = (!Gene42) & (!Gene40) & (Gene9) & (!Gene1) & (!Gene54) & (!Gene61) & (!Gene5) & (!Gene58) & (!Gene20) & (!Gene27)
Gene10 = (Gene20) | (Gene10) | (!Gene11) | (Gene60) | (!Gene41) | (!Gene64) | (Gene19) | (Gene6) | (Gene38) | (Gene34)
Gene11 = (Gene11) | (!Gene48) | (!Gene2) | (Gene5) | (Gene20) | (Gene38) | (Gene46) | (Gene27) | (Gene1) | (Gene17)
Gene12 = (Gene12) | (Gene6) | (Gene14) | (Gene42) | (Gene54) | (Gene61) | (Gene5) | (Gene58) | (Gene20) | (Gene27)
Gene13 = (!Gene18) | (Gene21) | (Gene1) | (Gene17) | (Gene22) | (Gene19) | (Gene31) | (Gene20) | (Gene5) | (Gene13)
Gene14 = (!Gene33) & (Gene58) & (!Gene5) & (!Gene20) & (Gene54) & (!Gene61) & (!Gene27) & (Gene26) & (!Gene19) & (!Gene22)
Gene15 = (!Gene4) | (!Gene40) | (!Gene58) | (Gene5) | (Gene20) | (!Gene2) | (Gene61) | (Gene27) | (Gene3) | (Gene19)
