Gene1 = (Gene12) | (Gene1) | (Gene33) | (!Gene18) | (!Gene16) | (Gene3) | (!Gene4) | (Gene56) | (Gene20) | (!Gene10)
Gene2 = (!Gene2) & (!Gene40) & (Gene58) & (Gene33) & (Gene18) & (Gene16) & (!Gene26) & (!Gene42) & (!Gene56) & (!Gene20)
Gene3 = (Gene56) | (Gene52) | (Gene20) | (Gene3) | (Gene23) | (Gene32) | (Gene47) | (Gene42) | (!Gene55) | (!Gene16)
Gene4 = (!Gene55) | (Gene32) | (!Gene16) | (Gene4) | (Gene29) | (!Gene17) | (!Gene39) | (!Gene1) | (Gene11) | (Gene42)
Gene5 = (Gene47) | (Gene59) | (Gene5) | (!Gene1) | (Gene40) | (!Gene6) | (Gene35) | (!Gene12) | (Gene11) | (Gene42)
Gene6 = (!Gene56) | (Gene10) | (!Gene18) | (!Gene16) | (!Gene33) | (Gene11) | (!Gene1) | (!Gene12) | (Gene15) | (Gene6)
Gene7 = (!Gene36) | (!Gene1) | (!Gene6) | (Gene49) | (!Gene40) | (!Gene45) | (Gene7) | (Gene27) | (Gene11) | (Gene42)
Gene8 = (Gene30) & (Gene58) & (!Gene38) & (!Gene3) & (!Gene64) & (!Gene32) & (!Gene47) & (!Gene42) & (!Gene11) & (Gene39)
Gene9 = (Gene20) & (!Gene49) & (!Gene34) & (Gene18) & (Gene16) & (Gene33) & (!Gene2) & (Gene1) & (Gene12) & (!Gene6)
Gene10 = (!Gene37) & (Gene10) & (!Gene40) & (Gene17) & (!Gene56) & (Gene55) & (Gene39) & (!Gene42) & (!Gene11) & (!Gene35)
Gene11 = (!Gene27) & (Gene11) & (Gene45) & (Gene1) & (Gene49) & (!Gene35) & (Gene12) & (Gene5) & (!Gene32) & (!Gene23)
Gene12 = (Gene22) | (Gene12) | (!Gene17) | (!Gene18) | (Gene52) | (Gene21) | (Gene29) | (Gene56) | (Gene20) | (Gene42)
Gene13 = (Gene54) | (Gene22) | (Gene56) | (Gene57) | (Gene30) | (Gene32) | (Gene47) | (Gene42) | (Gene11) | (!Gene6)
Gene14 = (Gene22) | (Gene32) | (!Gene41) | (Gene15) | (Gene34) | (Gene19) | (!Gene39) | (!Gene12) | (Gene29) | (Gene21)
Gene15 = (!Gene52) & (!Gene29) & (Gene18) & (Gene16) & (!Gene56) & (Gene43) & (!Gene44) & (!Gene35) & (!Gene20) & (Gene6)
Gene16 = (!Gene5) | (Gene63) | (Gene19) | (Gene11) | (Gene21) | (Gene56) | (Gene1) | (!Gene17) | (!Gene27) | (!Gene4)
Gene17 = (Gene21) | (Gene17) | (Gene57) | (Gene11) | (!Gene27) | (Gene19) | (Gene40) | (!Gene49) | (Gene35) | (Gene42)
Gene18 = (Gene35) | (Gene18) | (Gene33) | (Gene11) | (Gene34) | (Gene19) | (Gene21) | (!Gene27) | (Gene30) | (Gene36)
Gene19 = (Gene64) & (Gene1) & (Gene32) & (Gene47) & (Gene19) & (Gene23) & (Gene11) & (!Gene27) & (Gene45) & (Gene5)
Gene20 = (Gene56) & (!Gene10) & (Gene18) & (Gene16) & (Gene33) & (!Gene11) & (Gene1) & (Gene12) & (!Gene15) & (!Gene6)
Gene21 = (Gene1) & (Gene21) & (!Gene5) & (!Gene51) & (Gene54) & (Gene6) & (!Gene3) & (!Gene23) & (!Gene32) & (!Gene47)
Gene22 = (Gene24) & (!Gene36) & (Gene5) & (Gene4) & (!Gene40) & (!Gene45) & (!Gene35) & (Gene27) & (!Gene11) & (!Gene16)
Gene23 = (!Gene32) & (!Gene47) & (Gene1) & (Gene23) & (!Gene11) & (Gene27) & (!Gene42) & (Gene12) & (Gene17) & (!Gene35)
Gene24 = (Gene36) & (!Gene29) & (Gene18) & (Gene1) & (!Gene20) & (!Gene32) & (!Gene23) & (Gene16) & (!Gene11) & (!Gene42)
Gene25 = (Gene55) & (Gene41) & (Gene18) & (!Gene29) & (Gene39) & (!Gene21) & (Gene1) & (Gene60) & (!Gene20) & (!Gene36)
Gene26 = (Gene33) | (!Gene18) | (!Gene16) | (Gene3) | (!Gene4) | (Gene56) | (Gene1) | (Gene12) | (Gene20) | (!Gene10)
Gene27 = (Gene11) | (Gene27) | (!Gene45) | (!Gene40) | (Gene49) | (!Gene1) | (Gene42) | (Gene47) | (Gene32) | (Gene23)
Gene28 = (Gene28) & (Gene18) & (Gene60) & (Gene39) & (!Gene29) & (!Gene56) & (!Gene44) & (!Gene21) & (!Gene20) & (!Gene22)
