Gene1 = (Gene43) | (Gene4) | (!Gene29) | (Gene9) | (!Gene30) | (Gene34) | (Gene2) | (Gene55) | (Gene44) | (Gene45)
Gene2 = (Gene2) | (Gene1) | (!Gene51) | (!Gene48) | (!Gene5) | (Gene55) | (Gene58) | (!Gene39) | (!Gene33) | (Gene4)
Gene3 = (Gene3) & (!Gene24) & (Gene2) & (!Gene53) & (!Gene5) & (!Gene44) & (Gene15) & (!Gene61) & (Gene7) & (!Gene9)
Gene4 = (!Gene50) & (!Gene39) & (!Gene33) & (!Gene47) & (!Gene43) & (Gene4) & (!Gene54) & (!Gene52) & (!Gene5) & (!Gene57)
Gene5 = (Gene30) & (Gene5) & (!Gene4) & (!Gene54) & (!Gene43) & (Gene29) & (!Gene40) & (!Gene34) & (!Gene44) & (!Gene45)
Gene6 = (Gene9) | (Gene15) | (Gene2) | (Gene10) | (Gene1) | (Gene6) | (Gene4) | (!Gene50) | (Gene55) | (Gene58)
Gene7 = (Gene2) | (!Gene30) | (Gene34) | (Gene54) | (!Gene29) | (Gene4) | (Gene43) | (Gene45) | (Gene44) | (Gene60)
Gene8 = (Gene22) | (!Gene2) | (Gene24) | (!Gene29) | (Gene33) | (Gene12) | (Gene48) | (Gene43) | (!Gene26) | (Gene9)
Gene9 = (Gene22) & (!Gene7) & (Gene5) & (Gene52) & (Gene51) & (Gene48) & (Gene50) & (Gene55) & (Gene58) & (Gene53)
Gene10 = (Gene2) | (Gene1) | (!Gene5) | (Gene4) | (!Gene51) | (!Gene48) | (!Gene50) | (Gene55) | (Gene58) | (!Gene39)
Gene11 = (Gene6) | (Gene2) | (Gene41) | (Gene60) | (!Gene19) | (Gene4) | (!Gene48) | (!Gene52) | (!Gene5) | (!Gene51)
Gene12 = (!Gene30) & (!Gene4) & (Gene7) & (!Gene5) & (!Gene52) & (!Gene9) & (!Gene48) & (!Gene55) & (!Gene58) & (!Gene39)
Gene13 = (Gene12) & (Gene37) & (!Gene58) & (!Gene47) & (Gene15) & (!Gene4) & (!Gene48) & (!Gene52) & (!Gene5) & (!Gene51)
Gene14 = (!Gene16) & (!Gene39) & (!Gene9) & (!Gene44) & (!Gene60) & (Gene19) & (!Gene4) & (Gene29) & (!Gene52) & (!Gene5)
Gene15 = (Gene2) | (Gene5) | (Gene52) | (!Gene1) | (!Gene48) | (Gene50) | (!Gene4) | (Gene3) | (Gene39) | (Gene33)
Gene16 = (Gene41) & (Gene15) & (Gene29) & (Gene60) & (!Gene19) & (Gene2) & (!Gene3) & (!Gene52) & (!Gene5) & (!Gene51)
Gene17 = (Gene6) & (!Gene47) & (Gene2) & (!Gene52) & (!Gene5) & (Gene15) & (Gene26) & (!Gene57) & (!Gene33) & (!Gene24)
