Gene1 = (Gene1) & (Gene39) & (Gene35) & (!Gene41) & (!Gene61) & (!Gene23) & (!Gene60) & (!Gene47) & (!Gene3) & (!Gene4)
Gene2 = (!Gene15) | (Gene28) | (Gene42) | (Gene60) | (Gene4) | (Gene8) | (Gene14) | (Gene17) | (Gene19) | (Gene25)
Gene3 = (Gene19) & (Gene3) & (Gene14) & (Gene42) & (!Gene1) & (Gene4) & (Gene28) & (Gene11) & (Gene63) & (Gene37)
Gene4 = (Gene2) & (Gene4) & (Gene11) & (Gene63) & (Gene37) & (!Gene1) & (Gene45) & (Gene46) & (!Gene6) & (Gene18)
Gene5 = (Gene5) & (!Gene8) & (!Gene14) & (!Gene21) & (!Gene34) & (Gene35) & (!Gene25) & (!Gene3) & (!Gene23) & (!Gene33)
Gene6 = (Gene39) & (Gene31) & (Gene35) & (!Gene41) & (!Gene61) & (!Gene23) & (!Gene60) & (!Gene47) & (Gene1) & (!Gene3)
Gene7 = (!Gene42) & (Gene51) & (!Gene1) & (!Gene25) & (Gene35) & (!Gene23) & (!Gene61) & (!Gene21) & (Gene2) & (!Gene64)
Gene8 = (Gene21) & (Gene3) & (Gene19) & (Gene42) & (!Gene1) & (Gene4) & (Gene28) & (Gene11) & (Gene63) & (Gene37)
Gene9 = (Gene30) & (Gene22) & (Gene9) & (Gene45) & (Gene2) & (Gene4) & (!Gene1) & (Gene29) & (Gene5) & (!Gene6)
Gene10 = (Gene5) | (Gene1) | (Gene47) | (!Gene2) | (Gene4) | (Gene29) | (Gene58) | (Gene3) | (Gene17) | (Gene44)
Gene11 = (Gene63) & (Gene11) & (Gene37) & (!Gene1) & (Gene18) & (Gene46) & (!Gene6) & (Gene45) & (Gene48) & (Gene2)
Gene12 = (Gene42) & (Gene5) & (!Gene6) & (!Gene1) & (Gene2) & (Gene4) & (Gene28) & (Gene11) & (Gene63) & (Gene37)
Gene13 = (Gene13) & (!Gene6) & (Gene45) & (!Gene1) & (Gene11) & (Gene18) & (Gene46) & (Gene47) & (Gene28) & (Gene37)
Gene14 = (Gene62) & (Gene14) & (Gene19) & (Gene42) & (!Gene1) & (Gene4) & (Gene28) & (Gene11) & (Gene63) & (Gene37)
Gene15 = (!Gene56) | (!Gene7) | (Gene6) | (!Gene45) | (!Gene2) | (Gene44) | (Gene1) | (!Gene29) | (!Gene5) | (!Gene16)
Gene16 = (Gene9) & (Gene29) & (!Gene1) & (Gene5) & (Gene2) & (Gene45) & (Gene4) & (!Gene6) & (Gene30) & (Gene22)
Gene17 = (Gene29) & (Gene58) & (Gene47) & (Gene2) & (Gene45) & (!Gene1) & (Gene32) & (Gene60) & (Gene30) & (Gene22)
