Gene1 = (!Gene15) | (Gene1) | (!Gene5) | (!Gene13) | (Gene2) | (Gene48) | (Gene7) | (!Gene44) | (!Gene55) | (!Gene8)
Gene2 = (!Gene48) & (Gene2) & (!Gene5) & (!Gene11) & (!Gene3) & (Gene1) & (!Gene7) & (Gene8) & (!Gene55) & (Gene9)
Gene3 = (!Gene34) & (Gene8) & (!Gene25) & (Gene3) & (Gene5) & (Gene59) & (!Gene30) & (!Gene2) & (!Gene38) & (Gene1)
Gene4 = (!Gene22) & (!Gene7) & (Gene5) & (Gene4) & (!Gene2) & (!Gene48) & (Gene8) & (Gene15) & (Gene13) & (Gene39)
Gene5 = (Gene11) | (Gene5) | (!Gene2) | (Gene48) | (Gene3) | (!Gene1) | (Gene7) | (!Gene8) | (Gene55) | (!Gene9)
Gene6 = (!Gene22) & (Gene8) & (!Gene24) & (Gene32) & (!Gene37) & (Gene35) & (!Gene48) & (!Gene55) & (!Gene38) & (!Gene19)
Gene7 = (Gene22) & (Gene32) & (Gene5) & (Gene8) & (!Gene38) & (Gene1) & (Gene7) & (!Gene44) & (!Gene55) & (!Gene48)
Gene8 = (Gene7) | (Gene8) | (Gene24) | (!Gene36) | (Gene37) | (!Gene1) | (!Gene13) | (!Gene2) | (!Gene5) | (Gene22)
Gene9 = (!Gene64) | (!Gene5) | (!Gene58) | (!Gene59) | (Gene48) | (!Gene8) | (!Gene1) | (!Gene42) | (!Gene13) | (Gene55)
Gene10 = (!Gene7) & (!Gene55) & (Gene52) & (Gene2) & (Gene45) & (!Gene30) & (Gene8) & (Gene9) & (Gene1) & (!Gene5)
Gene11 = (Gene5) | (Gene11) | (!Gene2) | (Gene48) | (Gene7) | (!Gene1) | (!Gene8) | (!Gene9) | (Gene55) | (!Gene15)
Gene12 = (Gene12) | (Gene10) | (Gene24) | (!Gene5) | (Gene38) | (Gene2) | (!Gene8) | (Gene44) | (Gene55) | (!Gene64)
Gene13 = (Gene7) | (Gene13) | (!Gene33) | (!Gene64) | (!Gene5) | (!Gene19) | (Gene2) | (Gene48) | (Gene38) | (!Gene8)
