Gene1 = (!Gene4) | (!Gene44) | (!Gene5) | (Gene1) | (!Gene55) | (!Gene15) | (!Gene8) | (Gene7) | (!Gene13) | (Gene2)
Gene2 = (Gene7) & (Gene2) & (!Gene5) & (Gene38) & (Gene13) & (Gene8) & (!Gene1) & (!Gene55) & (!Gene24) & (Gene59)
Gene3 = (!Gene34) & (Gene3) & (!Gene7) & (Gene8) & (Gene64) & (Gene1) & (!Gene55) & (!Gene44) & (Gene59) & (!Gene38)
Gene4 = (Gene5) & (!Gene22) & (Gene4) & (!Gene7) & (!Gene1) & (Gene15) & (Gene13) & (Gene8) & (!Gene23) & (!Gene2)
Gene5 = (Gene48) | (Gene14) | (Gene5) | (!Gene64) | (Gene44) | (Gene10) | (Gene39) | (Gene55) | (Gene41) | (!Gene59)
Gene6 = (!Gene15) & (!Gene39) & (Gene35) & (!Gene37) & (!Gene23) & (!Gene43) & (Gene59) & (!Gene55) & (!Gene44) & (Gene8)
Gene7 = (Gene2) & (Gene7) & (!Gene5) & (Gene38) & (Gene13) & (Gene8) & (!Gene1) & (!Gene55) & (!Gene24) & (Gene59)
Gene8 = (!Gene24) | (Gene8) | (!Gene1) | (Gene2) | (Gene7) | (Gene10) | (!Gene59) | (Gene55) | (Gene44) | (Gene38)
Gene9 = (Gene3) | (!Gene8) | (Gene25) | (!Gene5) | (!Gene1) | (Gene55) | (!Gene64) | (!Gene35) | (Gene39) | (!Gene59)
Gene10 = (!Gene7) & (Gene9) & (Gene45) & (Gene1) & (!Gene55) & (Gene15) & (!Gene5) & (Gene8) & (Gene52) & (Gene2)
Gene11 = (Gene5) | (!Gene2) | (Gene7) | (!Gene8) | (!Gene9) | (Gene11) | (!Gene1) | (Gene55) | (!Gene15) | (Gene24)
Gene12 = (Gene12) | (!Gene64) | (Gene38) | (Gene10) | (Gene55) | (Gene44) | (!Gene59) | (Gene7) | (Gene48) | (Gene2)
Gene13 = (!Gene8) | (Gene13) | (!Gene45) | (Gene48) | (Gene44) | (Gene38) | (Gene24) | (!Gene59) | (Gene55) | (!Gene35)
Gene14 = (Gene39) | (Gene14) | (Gene2) | (Gene48) | (Gene15) | (!Gene64) | (!Gene59) | (Gene55) | (Gene44) | (Gene38)
Gene15 = (Gene49) & (Gene35) & (Gene5) & (!Gene24) & (!Gene7) & (Gene15) & (Gene13) & (Gene8) & (!Gene23) & (!Gene2)
Gene16 = (Gene3) & (!Gene14) & (!Gene38) & (Gene8) & (Gene1) & (!Gene37) & (!Gene18) & (!Gene4) & (Gene59) & (!Gene55)
Gene17 = (!Gene5) & (!Gene1) & (Gene38) & (!Gene44) & (!Gene10) & (!Gene55) & (Gene2) & (Gene59) & (Gene7) & (Gene8)
Gene18 = (!Gene7) & (!Gene22) & (Gene4) & (Gene5) & (!Gene1) & (Gene15) & (Gene13) & (Gene8) & (!Gene23) & (!Gene2)
Gene19 = (Gene59) & (!Gene2) & (Gene45) & (Gene8) & (!Gene44) & (!Gene38) & (!Gene24) & (Gene19) & (!Gene55) & (Gene21)
Gene20 = (Gene2) | (Gene7) | (Gene48) | (Gene38) | (!Gene35) | (!Gene64) | (Gene44) | (Gene55) | (Gene15) | (!Gene59)
Gene21 = (!Gene2) & (Gene8) & (!Gene24) & (Gene22) & (!Gene44) & (!Gene38) & (Gene35) & (!Gene48) & (!Gene55) & (Gene21)
Gene22 = (!Gene2) & (Gene8) & (!Gene24) & (Gene22) & (!Gene44) & (!Gene38) & (Gene35) & (Gene21) & (!Gene55) & (!Gene48)
Gene23 = (Gene37) & (Gene23) & (!Gene48) & (Gene64) & (!Gene2) & (!Gene7) & (Gene59) & (!Gene55) & (!Gene44) & (!Gene38)
Gene24 = (Gene13) & (Gene24) & (Gene1) & (!Gene2) & (!Gene7) & (!Gene10) & (Gene59) & (!Gene55) & (!Gene44) & (!Gene38)
Gene25 = (Gene44) & (Gene38) & (Gene4) & (!Gene1) & (Gene5) & (Gene15) & (!Gene59) & (!Gene7) & (Gene52) & (!Gene2)
Gene26 = (Gene3) & (Gene6) & (Gene64) & (!Gene37) & (Gene8) & (!Gene24) & (Gene35) & (!Gene55) & (!Gene51) & (!Gene23)
Gene27 = (!Gene46) & (Gene14) & (!Gene24) & (Gene8) & (Gene35) & (!Gene37) & (Gene64) & (!Gene22) & (Gene59) & (!Gene55)
Gene28 = (!Gene62) | (Gene38) | (Gene44) | (!Gene42) | (Gene55) | (Gene15) | (Gene37) | (Gene39) | (Gene18) | (!Gene7)
Gene29 = (!Gene13) | (Gene7) | (Gene2) | (Gene38) | (Gene44) | (!Gene64) | (!Gene1) | (Gene55) | (Gene48) | (!Gene59)
Gene30 = (Gene55) & (Gene44) & (Gene4) & (Gene5) & (!Gene1) & (Gene15) & (Gene8) & (!Gene7) & (Gene13) & (!Gene2)
Gene31 = (!Gene23) & (Gene3) & (!Gene9) & (Gene42) & (!Gene44) & (Gene1) & (!Gene55) & (Gene12) & (Gene59) & (Gene5)
Gene32 = (!Gene1) | (Gene8) | (Gene2) | (Gene7) | (!Gene23) | (Gene43) | (!Gene59) | (Gene55) | (Gene44) | (Gene38)
Gene33 = (Gene33) & (Gene5) & (Gene21) & (Gene22) & (Gene8) & (!Gene44) & (!Gene38) & (!Gene24) & (!Gene2) & (!Gene55)
Gene34 = (!Gene3) | (!Gene5) | (!Gene64) | (Gene38) | (Gene44) | (Gene48) | (!Gene1) | (Gene55) | (Gene46) | (Gene2)
Gene35 = (Gene29) | (!Gene1) | (Gene35) | (!Gene37) | (!Gene23) | (Gene43) | (!Gene59) | (Gene55) | (Gene44) | (Gene38)
Gene36 = (Gene36) | (Gene52) | (Gene2) | (!Gene1) | (Gene10) | (Gene48) | (!Gene59) | (Gene55) | (Gene44) | (!Gene64)
Gene37 = (Gene23) & (Gene37) & (Gene8) & (!Gene24) & (Gene35) & (!Gene2) & (Gene59) & (!Gene55) & (!Gene44) & (!Gene38)
Gene38 = (Gene44) & (Gene38) & (Gene4) & (!Gene1) & (Gene5) & (Gene15) & (!Gene59) & (!Gene7) & (Gene8) & (!Gene2)
Gene39 = (Gene44) & (Gene38) & (Gene4) & (!Gene1) & (Gene5) & (Gene15) & (!Gene59) & (!Gene7) & (Gene8) & (!Gene2)
Gene40 = (!Gene7) & (!Gene54) & (!Gene38) & (Gene8) & (!Gene24) & (!Gene55) & (Gene43) & (Gene59) & (!Gene2) & (!Gene29)
Gene41 = (!Gene59) & (!Gene55) & (!Gene44) & (!Gene38) & (Gene8) & (Gene1) & (Gene5) & (!Gene23) & (!Gene24) & (!Gene2)
Gene42 = (Gene42) | (!Gene37) | (Gene48) | (!Gene64) | (Gene2) | (Gene43) | (!Gene59) | (Gene55) | (Gene44) | (Gene38)
Gene43 = (!Gene59) | (Gene55) | (Gene44) | (Gene38) | (!Gene64) | (Gene43) | (Gene7) | (Gene48) | (Gene15) | (Gene2)
Gene44 = (Gene4) & (!Gene22) & (Gene5) & (!Gene1) & (!Gene7) & (Gene15) & (Gene13) & (Gene8) & (!Gene23) & (!Gene2)
Gene45 = (!Gene59) | (!Gene64) | (Gene45) | (!Gene13) | (Gene44) | (Gene38) | (Gene48) | (!Gene1) | (Gene55) | (Gene39)
Gene46 = (Gene35) & (Gene8) & (!Gene24) & (Gene1) & (!Gene48) & (Gene43) & (Gene52) & (!Gene55) & (Gene12) & (Gene15)
Gene47 = (!Gene2) | (Gene5) | (!Gene8) | (Gene7) | (!Gene1) | (Gene55) | (!Gene15) | (!Gene9) | (Gene11) | (Gene24)
Gene48 = (!Gene11) & (Gene38) & (!Gene44) & (!Gene5) & (!Gene55) & (Gene7) & (Gene59) & (Gene8) & (!Gene10) & (Gene2)
Gene49 = (!Gene2) | (Gene7) | (Gene5) | (!Gene8) | (!Gene9) | (Gene30) | (!Gene1) | (Gene55) | (!Gene15) | (Gene11)
Gene50 = (Gene50) & (!Gene2) & (Gene64) & (!Gene38) & (!Gene44) & (!Gene10) & (!Gene31) & (!Gene55) & (!Gene39) & (Gene59)
Gene51 = (Gene17) & (!Gene21) & (!Gene38) & (!Gene44) & (Gene4) & (!Gene55) & (!Gene43) & (Gene59) & (Gene64) & (Gene5)
Gene52 = (!Gene22) & (Gene5) & (!Gene24) & (Gene4) & (!Gene7) & (Gene35) & (Gene13) & (Gene8) & (Gene52) & (!Gene2)
Gene53 = (Gene8) & (!Gene2) & (Gene5) & (!Gene38) & (!Gene44) & (!Gene23) & (Gene1) & (!Gene55) & (!Gene24) & (!Gene59)
Gene54 = (!Gene24) & (!Gene12) & (!Gene27) & (Gene8) & (Gene22) & (!Gene44) & (!Gene38) & (Gene35) & (!Gene48) & (!Gene55)
Gene55 = (Gene52) & (Gene4) & (!Gene2) & (!Gene1) & (Gene64)
Gene56 = (!Gene21) & (!Gene39) & (Gene3) & (Gene8) & (!Gene44) & (!Gene38) & (!Gene10) & (Gene1) & (!Gene55) & (Gene13)
Gene57 = (Gene39) | (Gene7) | (!Gene13) | (Gene10) | (Gene44) | (Gene55) | (!Gene15) | (!Gene59) | (Gene38) | (!Gene8)
Gene58 = (Gene7) | (Gene24) | (!Gene5) | (!Gene35) | (Gene48) | (!Gene64) | (Gene2) | (Gene55) | (!Gene8) | (!Gene59)
Gene59 = (!Gene55) | (!Gene44) | (!Gene38) | (!Gene4) | (Gene1) | (!Gene15) | (Gene59) | (!Gene5) | (Gene7) | (Gene2)
Gene60 = (!Gene50) & (Gene35) & (!Gene24) & (!Gene10) & (Gene1) & (!Gene55) & (Gene32) & (!Gene39) & (Gene8) & (!Gene2)
Gene61 = (Gene55) & (Gene44) & (Gene4) & (Gene5) & (!Gene1) & (Gene15) & (Gene8) & (!Gene7) & (Gene13) & (!Gene2)
Gene62 = (Gene46) | (Gene3) | (Gene53) | (!Gene32) | (Gene38) | (Gene44) | (Gene7) | (!Gene8) | (Gene55) | (Gene24)
Gene63 = (Gene24) | (Gene2) | (!Gene45) | (Gene63) | (Gene44) | (Gene38) | (Gene10) | (!Gene8) | (Gene55) | (Gene14)
Gene64 = (Gene3) | (!Gene52) | (Gene5) | (!Gene2) | (!Gene8) | (!Gene9) | (!Gene1) | (Gene55) | (!Gene15) | (Gene11)
