Gene1 = (!Gene9) & (Gene19) & (Gene2) & (!Gene5) & (!Gene3) & (!Gene4) & (Gene1) & (!Gene53) & (Gene58) & (Gene54)
Gene2 = (Gene48) | (Gene20) | (Gene27) | (Gene6) | (Gene1) | (Gene5) | (Gene59) | (Gene34) | (Gene19) | (Gene22)
Gene3 = (Gene11) & (!Gene14) & (Gene3) & (Gene39) & (!Gene52) & (!Gene31) & (!Gene20) & (!Gene37) & (Gene44) & (Gene4)
Gene4 = (Gene56) | (!Gene48) | (Gene45) | (Gene63) | (!Gene42) | (Gene5) | (Gene20) | (Gene37) | (Gene24) | (Gene4)
Gene5 = (Gene2) & (Gene5) & (Gene58) & (Gene54) & (!Gene1) & (Gene55) & (Gene44) & (!Gene37) & (!Gene24) & (!Gene6)
Gene6 = (Gene28) & (Gene2) & (!Gene38) & (!Gene34) & (Gene6) & (!Gene19) & (!Gene42) & (!Gene57) & (!Gene5) & (Gene4)
Gene7 = (Gene9) | (!Gene16) | (!Gene19) | (Gene3) | (Gene6) | (Gene4) | (Gene11) | (!Gene2) | (Gene53) | (!Gene58)
Gene8 = (!Gene6) & (Gene62) & (!Gene1) & (!Gene42) & (Gene41) & (!Gene57) & (!Gene5) & (!Gene54) & (!Gene58) & (!Gene61)
Gene9 = (!Gene48) & (!Gene2) & (Gene9) & (!Gene6) & (!Gene1) & (!Gene5) & (!Gene59) & (!Gene20) & (!Gene19) & (!Gene22)
Gene10 = (!Gene62) | (Gene6) | (Gene5) | (Gene42) | (!Gene41) | (Gene57) | (Gene1) | (Gene54) | (Gene58) | (Gene61)
Gene11 = (!Gene42) & (!Gene20) & (!Gene1) & (Gene11) & (!Gene5) & (!Gene54) & (!Gene27) & (Gene53) & (!Gene55) & (!Gene63)
Gene12 = (Gene12) & (!Gene1) & (!Gene60) & (!Gene22) & (!Gene17) & (!Gene19) & (Gene4) & (!Gene20) & (!Gene5) & (!Gene30)
Gene13 = (Gene11) | (Gene62) | (!Gene16) | (Gene13) | (Gene27) | (Gene30) | (!Gene48) | (Gene61) | (Gene29) | (Gene52)
Gene14 = (!Gene1) & (Gene56) & (Gene26) & (!Gene11) & (!Gene42) & (Gene41) & (!Gene57) & (Gene4) & (Gene54) & (Gene58)
Gene15 = (!Gene43) & (!Gene1) & (!Gene58) & (!Gene54) & (!Gene27) & (!Gene55) & (!Gene63) & (!Gene5) & (!Gene20) & (!Gene37)
