Gene1 = (Gene23) & (Gene1) & (Gene26) & (Gene3) & (!Gene18) & (Gene22) & (!Gene4) & (!Gene20) & (!Gene32) & (!Gene17)
Gene2 = (Gene23) & (Gene1) & (Gene26) & (Gene3) & (!Gene18) & (Gene22) & (!Gene4) & (!Gene20) & (Gene30) & (!Gene32)
Gene3 = (Gene26) & (Gene3) & (!Gene18) & (Gene22) & (Gene1) & (Gene23) & (!Gene4) & (!Gene20) & (!Gene32) & (!Gene17)
Gene4 = (!Gene16) & (Gene4) & (!Gene11) & (!Gene3) & (!Gene20) & (!Gene18) & (!Gene24) & (Gene23) & (Gene1) & (!Gene26)
Gene5 = (Gene22) & (!Gene26) & (!Gene3) & (!Gene11) & (!Gene1) & (!Gene23) & (!Gene2) & (!Gene6) & (!Gene30) & (!Gene4)
Gene6 = (Gene23) & (Gene1) & (Gene26) & (Gene3) & (!Gene18) & (Gene22) & (!Gene4) & (!Gene20) & (Gene30) & (!Gene32)
Gene7 = (Gene2) | (Gene4) | (Gene7) | (Gene17) | (Gene20) | (!Gene18) | (!Gene24) | (Gene23) | (Gene1) | (Gene26)
Gene8 = (!Gene5) & (!Gene28) & (Gene13) & (Gene7) & (!Gene18) & (!Gene20) & (!Gene32) & (!Gene23) & (!Gene1) & (!Gene26)
Gene9 = (Gene18) | (!Gene16) | (Gene4) | (!Gene7) | (Gene17) | (Gene20) | (!Gene24) | (Gene23) | (Gene1) | (Gene26)
Gene10 = (!Gene17) & (!Gene16) & (Gene4) & (Gene7) & (!Gene20) & (!Gene18) & (!Gene24) & (!Gene23) & (!Gene1) & (!Gene26)
Gene11 = (Gene26) & (Gene3) & (!Gene18) & (Gene22) & (Gene1) & (Gene23) & (!Gene4) & (!Gene20) & (!Gene32) & (Gene2)
Gene12 = (!Gene23) | (!Gene1) | (!Gene26) | (!Gene3) | (Gene4) | (!Gene22) | (Gene18) | (Gene20) | (Gene32) | (Gene17)
Gene13 = (!Gene10) & (Gene16) & (!Gene4) & (Gene7) & (!Gene17) & (!Gene20) & (Gene13) & (!Gene23) & (!Gene22) & (!Gene26)
Gene14 = (Gene17) | (Gene2) | (Gene4) | (Gene3) | (Gene20) | (Gene30) | (!Gene24) | (Gene23) | (Gene1) | (Gene26)
Gene15 = (Gene23) | (Gene1) | (Gene26) | (Gene3) | (Gene11) | (!Gene22) | (Gene2) | (Gene6) | (Gene30) | (Gene4)
Gene16 = (!Gene4) | (Gene30) | (!Gene7) | (Gene17) | (Gene20) | (Gene18) | (Gene24) | (Gene23) | (Gene1) | (Gene26)
Gene17 = (!Gene16) & (!Gene4) & (Gene7) & (Gene17) & (!Gene3) & (!Gene8) & (!Gene24) & (!Gene23) & (!Gene1) & (!Gene26)
Gene18 = (!Gene2) & (!Gene4) & (!Gene3) & (!Gene17) & (!Gene20) & (Gene18) & (Gene24) & (!Gene23) & (!Gene1) & (!Gene26)
Gene19 = (Gene24) | (Gene1) | (Gene26) | (Gene3) | (Gene11) | (Gene22) | (!Gene7) | (Gene6) | (!Gene30) | (Gene5)
Gene20 = (Gene17) & (!Gene16) & (!Gene4)
Gene21 = (Gene28) & (!Gene22) & (!Gene18) & (!Gene11) & (Gene7) & (!Gene26) & (!Gene20) & (!Gene32) & (!Gene23) & (!Gene1)
Gene22 = (Gene3) & (Gene26) & (!Gene18) & (Gene22) & (Gene1) & (Gene23) & (!Gene4) & (!Gene20) & (!Gene32) & (!Gene17)
Gene23 = (Gene1) & (Gene23) & (Gene26) & (Gene3) & (!Gene18) & (Gene22) & (!Gene4) & (!Gene20) & (!Gene32) & (!Gene17)
Gene24 = (!Gene6) & (!Gene11) & (!Gene4) & (!Gene17) & (!Gene20) & (!Gene3) & (Gene24) & (!Gene23) & (!Gene1) & (!Gene26)
Gene25 = (!Gene6) & (!Gene18) & (!Gene2) & (!Gene4) & (Gene7) & (!Gene17) & (!Gene20) & (Gene28) & (!Gene23) & (!Gene1)
Gene26 = (Gene3) & (Gene26) & (!Gene18) & (Gene22) & (Gene1) & (Gene23) & (!Gene4) & (!Gene20) & (!Gene32) & (!Gene17)
Gene27 = (!Gene19) & (!Gene1) & (!Gene23) & (!Gene26) & (!Gene3) & (!Gene11) & (Gene7) & (!Gene17) & (!Gene6) & (!Gene30)
Gene28 = (Gene28) & (!Gene32) & (!Gene4) & (Gene22) & (!Gene18) & (!Gene20) & (!Gene17) & (Gene23) & (Gene1) & (Gene26)
Gene29 = (!Gene8) & (!Gene25) & (Gene14) & (!Gene20) & (!Gene6) & (!Gene22) & (!Gene4) & (Gene7) & (!Gene11) & (!Gene24)
Gene30 = (Gene1) | (Gene23) | (Gene26) | (Gene3) | (Gene11) | (Gene22) | (Gene2) | (Gene32) | (Gene30) | (Gene5)
Gene31 = (!Gene27) & (Gene21) & (!Gene1) & (!Gene32) & (!Gene11) & (Gene16) & (!Gene4) & (Gene7) & (!Gene18) & (!Gene2)
Gene32 = (!Gene4) & (!Gene26) & (!Gene3) & (!Gene11) & (Gene32) & (!Gene1) & (!Gene23) & (!Gene2) & (!Gene6) & (!Gene30)
