Gene1 = (Gene16) | (!Gene29) | (Gene32) | (!Gene8) | (Gene15) | (!Gene18) | (Gene7) | (!Gene27) | (!Gene28) | (Gene12)
Gene2 = (Gene12) & (!Gene18) & (Gene15) & (!Gene5) & (Gene2) & (Gene11) & (!Gene3) & (!Gene10) & (!Gene29) & (!Gene13)
Gene3 = (!Gene7) & (!Gene1) & (Gene29) & (Gene3) & (!Gene31) & (!Gene16) & (!Gene25) & (!Gene20) & (Gene28) & (!Gene12)
Gene4 = (!Gene8) | (Gene4) | (Gene29) | (!Gene11) | (Gene14) | (Gene7) | (!Gene27) | (Gene15) | (!Gene18) | (Gene20)
Gene5 = (!Gene12) | (Gene18) | (!Gene15) | (Gene5) | (!Gene2) | (!Gene11) | (Gene3) | (Gene10) | (Gene29) | (Gene13)
Gene6 = (!Gene15) & (Gene29) & (!Gene16) & (Gene8) & (!Gene31) & (!Gene14) & (!Gene25) & (!Gene20) & (Gene28) & (!Gene12)
Gene7 = (Gene15) & (!Gene8) & (Gene7) & (Gene1) & (Gene18) & (!Gene12) & (!Gene2) & (Gene13) & (Gene29) & (!Gene16)
Gene8 = (!Gene1) | (Gene8) | (!Gene7) | (Gene2) | (!Gene18) | (Gene12) | (!Gene15) | (!Gene13) | (!Gene29) | (Gene16)
Gene9 = (Gene9) | (!Gene18) | (Gene3) | (!Gene11) | (Gene31) | (!Gene29) | (Gene6) | (Gene20) | (!Gene28) | (Gene12)
Gene10 = (!Gene7) & (Gene9) & (Gene25) & (Gene11) & (Gene28) & (Gene29) & (!Gene16) & (Gene31) & (Gene20) & (!Gene12)
Gene11 = (Gene8) | (!Gene1) | (!Gene7) | (Gene2) | (!Gene18) | (Gene12) | (!Gene15) | (!Gene14) | (!Gene29) | (Gene16)
Gene12 = (!Gene18) & (Gene15) & (!Gene5) & (Gene2) & (Gene11) & (Gene12) & (!Gene3) & (!Gene10) & (!Gene29) & (!Gene13)
Gene13 = (Gene18) | (!Gene15) | (Gene5) | (!Gene2) | (!Gene11) | (!Gene12) | (Gene3) | (Gene10) | (Gene29) | (Gene13)
Gene14 = (Gene24) & (!Gene15) & (Gene9) & (Gene11) & (Gene18) & (!Gene12) & (!Gene32) & (Gene14) & (Gene29) & (!Gene16)
Gene15 = (!Gene8) & (Gene1) & (Gene7) & (!Gene2) & (Gene18) & (!Gene12) & (Gene15) & (Gene13) & (Gene29) & (!Gene16)
Gene16 = (!Gene29) & (!Gene5) & (Gene2) & (!Gene3) & (!Gene31) & (!Gene10) & (Gene11) & (!Gene20) & (Gene28) & (Gene12)
Gene17 = (Gene31) & (Gene18) & (!Gene15) & (Gene8) & (!Gene7) & (!Gene2) & (!Gene1) & (!Gene14) & (Gene29) & (!Gene16)
Gene18 = (Gene1) | (Gene8) | (Gene7) | (!Gene22) | (Gene18) | (Gene12) | (Gene32) | (Gene14) | (!Gene29) | (Gene16)
Gene19 = (Gene25) & (!Gene20) & (!Gene28) & (Gene31) & (Gene2) & (!Gene29) & (Gene16) & (Gene1) & (Gene23) & (!Gene4)
Gene20 = (Gene25) & (Gene20) & (!Gene7) & (!Gene31) & (!Gene14) & (Gene29) & (!Gene16) & (!Gene1) & (!Gene8) & (!Gene12)
Gene21 = (Gene21) & (Gene25) & (Gene28) & (!Gene7) & (Gene9) & (Gene27) & (!Gene16) & (Gene11) & (Gene31) & (!Gene12)
Gene22 = (!Gene1) & (Gene22) & (Gene23) & (!Gene7) & (Gene27) & (!Gene12) & (!Gene32) & (!Gene14) & (Gene29) & (!Gene16)
Gene23 = (!Gene16) | (Gene29) | (!Gene2) | (Gene3) | (Gene31) | (Gene10) | (Gene5) | (Gene20) | (!Gene28) | (!Gene12)
Gene24 = (Gene16) | (!Gene29) | (Gene1) | (Gene7) | (Gene31) | (Gene8) | (!Gene25) | (!Gene20) | (Gene28) | (Gene12)
Gene25 = (Gene14) | (Gene25) | (Gene7) | (!Gene8) | (Gene15) | (!Gene18) | (!Gene27) | (!Gene28) | (Gene20) | (Gene12)
Gene26 = (!Gene3) | (Gene26) | (!Gene8) | (Gene16) | (Gene7) | (!Gene23) | (Gene31) | (!Gene11) | (Gene25) | (Gene20)
Gene27 = (Gene27)
Gene28 = (!Gene25) | (Gene20) | (Gene28) | (!Gene31) | (Gene7) | (Gene29) | (!Gene16) | (!Gene11) | (!Gene8) | (!Gene13)
Gene29 = (Gene5) | (Gene29) | (!Gene2) | (Gene3) | (Gene31) | (Gene10) | (!Gene11) | (Gene20) | (!Gene28) | (!Gene12)
Gene30 = (!Gene16) | (Gene29) | (!Gene2) | (Gene3) | (Gene31) | (Gene10) | (Gene5) | (Gene20) | (!Gene28) | (!Gene12)
Gene31 = (!Gene7) & (!Gene15) & (Gene28) & (Gene31) & (Gene11) & (Gene18) & (!Gene16) & (Gene27) & (!Gene32) & (!Gene12)
Gene32 = (Gene12) & (!Gene18) & (Gene15) & (!Gene5) & (Gene2) & (Gene11) & (!Gene3) & (!Gene10) & (!Gene29) & (!Gene13)
