Gene1 = Gene23
Gene2 = Gene11 || Gene26
Gene3 = Gene3 || Gene23&!Gene4&!Gene14
Gene4 = Gene4
Gene5 = !Gene7 || Gene26&!Gene31
Gene6 = Gene1
Gene7 = Gene23 || Gene4 || Gene2
Gene8 = Gene4 || Gene9&Gene25&!Gene6
Gene9 = Gene17&!Gene21
Gene10 = Gene2&Gene25&!Gene20&!Gene21
Gene11 = Gene26
Gene12 = !Gene5&!Gene30
Gene13 = Gene4&Gene29
Gene14 = Gene26 || Gene14
Gene15 = Gene3&!Gene11
Gene16 = Gene16
Gene17 = Gene1&Gene8&Gene28&!Gene7&!Gene22
Gene18 = Gene13&Gene15&Gene32&!Gene2&!Gene3&!Gene22&!Gene28&!Gene30
Gene19 = !Gene11&!Gene30 || !Gene9 || Gene27 || Gene11&Gene30
Gene20 = Gene20
Gene21 = Gene5
Gene22 = Gene1&!Gene14 || Gene22
Gene23 = Gene26&!Gene12
Gene24 = Gene24
Gene25 = Gene24
Gene26 = Gene11&Gene26 || Gene26&!Gene24
Gene27 = Gene13&Gene23&!Gene11
Gene28 = Gene9
Gene29 = Gene3&Gene25&!Gene25
Gene30 = Gene26 || Gene22 || Gene25&Gene30
Gene31 = Gene9&!Gene2
Gene32 = Gene14&Gene32&!Gene5
