Gene1 = Gene1&Gene1&!Gene12
Gene2 = !Gene10 || Gene10
Gene3 = Gene6
Gene4 = Gene13&Gene14&Gene17&!Gene20&!Gene23
Gene5 = !Gene17&!Gene30 || Gene15
Gene6 = !Gene30 || Gene27 || Gene25&!Gene4 || Gene10 || Gene19 || !Gene14
Gene7 = Gene12&Gene31&!Gene11&!Gene16
Gene8 = Gene25 || Gene2&!Gene18
Gene9 = Gene12&Gene16&!Gene20&!Gene27
Gene10 = Gene4&Gene10&Gene18&!Gene11
Gene11 = Gene4
Gene12 = Gene12 || Gene4
Gene13 = Gene13
Gene14 = Gene10
Gene15 = Gene6
Gene16 = !Gene2&!Gene12
Gene17 = Gene6
Gene18 = Gene13&Gene30
Gene19 = !Gene8&!Gene24 || Gene27 || Gene21&!Gene26 || Gene20&Gene25
Gene20 = Gene1
Gene21 = !Gene3&!Gene4 || Gene21
Gene22 = Gene2&Gene29&Gene32&!Gene4&!Gene6&!Gene20&!Gene30
Gene23 = Gene1&Gene5&Gene15&Gene16&!Gene2&!Gene9
Gene24 = Gene16&!Gene14 || Gene26&!Gene31
Gene25 = Gene13 || Gene28 || !Gene15 || Gene16&!Gene14 || Gene25&!Gene5&!Gene22 || !Gene30 || Gene4&Gene11 || !Gene21
Gene26 = Gene23&!Gene12
Gene27 = Gene21 || Gene1
Gene28 = Gene1&Gene9&Gene26&Gene32&!Gene5&!Gene8&!Gene21&!Gene31
Gene29 = Gene11&Gene20&!Gene24&!Gene26 || Gene29 || !Gene25&!Gene32
Gene30 = Gene30
Gene31 = Gene31 || Gene13&Gene30&!Gene10&!Gene18&!Gene24
Gene32 = !Gene17&!Gene21
