Gene1 = Gene23 || Gene26
Gene2 = Gene26
Gene3 = Gene15&Gene21&Gene23&Gene27&!Gene17 || Gene1&!Gene14 || Gene1&Gene25
Gene4 = Gene4&Gene25
Gene5 = Gene1&!Gene25
Gene6 = Gene1
Gene7 = !Gene24 || Gene13 || !Gene18&!Gene19 || Gene6 || Gene5&Gene30 || Gene26 || Gene20 || !Gene11&!Gene26
Gene8 = Gene7&!Gene4&!Gene27
Gene9 = Gene31 || !Gene20 || Gene25 || Gene10&Gene20 || Gene3 || Gene22&!Gene10
Gene10 = Gene31&!Gene15&!Gene18 || Gene3&Gene26&!Gene11 || Gene8&Gene9&!Gene11
Gene11 = Gene2&Gene3&Gene16
Gene12 = Gene23
Gene13 = Gene6&Gene29&!Gene3 || Gene13&Gene14&!Gene11
Gene14 = Gene9&Gene10 || !Gene26
Gene15 = !Gene20 || Gene20
Gene16 = Gene16
Gene17 = Gene20
Gene18 = Gene24&!Gene2&!Gene6&!Gene7&!Gene8&!Gene21
Gene19 = Gene25 || Gene9 || Gene13
Gene20 = Gene20
Gene21 = !Gene11&!Gene15&!Gene20 || Gene30&!Gene3&!Gene22&!Gene23
Gene22 = Gene3
Gene23 = Gene1
Gene24 = Gene24
Gene25 = Gene25&!Gene4
Gene26 = Gene26&!Gene24 || Gene5&Gene24
Gene27 = Gene28
Gene28 = Gene3&!Gene11
Gene29 = Gene17
Gene30 = Gene13&Gene30
Gene31 = Gene26
Gene32 = Gene32&!Gene3 || Gene25&Gene32&!Gene10&!Gene11
