Gene1 = Gene35
Gene2 = Gene27&Gene36&Gene45
Gene3 = Gene51&!Gene36 || !Gene18&!Gene62 || !Gene13&!Gene24&!Gene26
Gene4 = Gene41 || !Gene8&!Gene14&!Gene19 || Gene53
Gene5 = Gene36
Gene6 = Gene41 || Gene18 || Gene47
Gene7 = Gene38
Gene8 = Gene11&Gene48&!Gene38
Gene9 = Gene13&Gene59&!Gene6
Gene10 = Gene51
Gene11 = Gene19&!Gene48&!Gene63
Gene12 = Gene49&!Gene44 || !Gene39 || !Gene32
Gene13 = Gene43
Gene14 = Gene13&!Gene50
Gene15 = Gene41
Gene16 = Gene16
Gene17 = Gene20
Gene18 = !Gene2 || Gene2
Gene19 = Gene13&Gene64&!Gene29
Gene20 = Gene6&Gene29&Gene38&!Gene5&!Gene48
Gene21 = Gene36&!Gene45
Gene22 = Gene62&!Gene41
Gene23 = Gene10&Gene31&Gene42&!Gene26 || Gene29 || Gene23
Gene24 = Gene24&!Gene11&!Gene46
Gene25 = Gene25
Gene26 = Gene16&Gene40 || Gene18
Gene27 = Gene21&Gene38&!Gene24
Gene28 = Gene62
Gene29 = !Gene39
Gene30 = Gene30
Gene31 = Gene42
Gene32 = Gene19&Gene55&!Gene57 || Gene42&Gene62&!Gene57
Gene33 = !Gene32&!Gene54
Gene34 = Gene39 || Gene62
Gene35 = Gene36&!Gene21
Gene36 = Gene36
Gene37 = Gene43&Gene64&!Gene8
Gene38 = !Gene9&!Gene54
Gene39 = Gene26 || !Gene26
Gene40 = Gene40
Gene41 = Gene26 || Gene46 || Gene6&!Gene18
Gene42 = Gene10&!Gene49 || Gene10&Gene42&!Gene25
Gene43 = Gene38
Gene44 = Gene14&Gene44
Gene45 = Gene33&!Gene27
Gene46 = Gene55 || Gene4 || Gene21
Gene47 = Gene47
Gene48 = Gene40
Gene49 = Gene12
Gene50 = Gene11 || Gene46
Gene51 = Gene51
Gene52 = Gene52
Gene53 = !Gene30 || Gene10&Gene64
Gene54 = Gene54
Gene55 = Gene42&!Gene26 || Gene41 || !Gene21
Gene56 = Gene6&Gene14&Gene60&!Gene33&!Gene43&!Gene62
Gene57 = Gene23&Gene29&!Gene5&!Gene8&!Gene48
Gene58 = Gene20 || Gene14 || Gene27
Gene59 = Gene11
Gene60 = Gene39
Gene61 = Gene37
Gene62 = Gene61 || Gene35 || Gene52 || Gene64
Gene63 = Gene63
Gene64 = Gene42&Gene45&!Gene25
