Gene1 = Gene11 || Gene35 || Gene54 || Gene17 || Gene16 || Gene48 || Gene51 || Gene14
Gene2 = Gene23&Gene32&Gene49&Gene54&Gene61&Gene64&!Gene12&!Gene27&!Gene29
Gene3 = Gene2&Gene22&Gene50&Gene59&!Gene11&!Gene16
Gene4 = Gene34
Gene5 = Gene6&Gene37&Gene50&!Gene26
Gene6 = Gene6&Gene26&Gene32&Gene60&!Gene43&!Gene50&!Gene61
Gene7 = Gene3&!Gene3
Gene8 = Gene8&Gene15&Gene28&Gene34&Gene56&!Gene58
Gene9 = Gene35&Gene45&!Gene25
Gene10 = Gene35 || Gene30
Gene11 = Gene13&Gene32 || Gene51
Gene12 = Gene13&Gene52 || Gene13&!Gene46
Gene13 = Gene47 || Gene13
Gene14 = Gene64
Gene15 = Gene35
Gene16 = Gene28
Gene17 = !Gene29 || Gene32&Gene54 || !Gene19 || Gene31
Gene18 = Gene15&Gene26&Gene62&!Gene27&!Gene30
Gene19 = !Gene38&!Gene46
Gene20 = Gene46 || Gene10&!Gene19&!Gene49
Gene21 = Gene13&Gene52
Gene22 = Gene37 || Gene21
Gene23 = Gene12&Gene23&!Gene19&!Gene27
Gene24 = !Gene44&!Gene46 || !Gene58 || !Gene12 || !Gene23 || Gene1&!Gene22 || !Gene62 || Gene38
Gene25 = !Gene15&!Gene54
Gene26 = !Gene33 || Gene36 || Gene38 || Gene20 || Gene62 || Gene16&Gene60 || !Gene23&!Gene50 || !Gene31 || !Gene39 || Gene47
Gene27 = Gene18&Gene23&Gene62&!Gene9&!Gene28&!Gene32&!Gene40&!Gene43&!Gene61
Gene28 = Gene17&Gene18&Gene25&Gene34&Gene52
Gene29 = !Gene4&!Gene26&!Gene45
Gene30 = Gene31 || Gene30
Gene31 = Gene47&Gene48&!Gene11
Gene32 = Gene18&Gene30&Gene54&!Gene10
Gene33 = Gene5&Gene9
Gene34 = Gene24&Gene27&Gene32&Gene46&Gene56&!Gene62
Gene35 = Gene2 || Gene35&Gene45&!Gene62 || Gene61&!Gene54
Gene36 = Gene13&Gene29
Gene37 = Gene60
Gene38 = Gene38
Gene39 = Gene58
Gene40 = Gene45&!Gene26
Gene41 = !Gene38&!Gene40 || Gene27&!Gene56
Gene42 = Gene43
Gene43 = Gene31&Gene53&!Gene25&!Gene44&!Gene61
Gene44 = Gene24&Gene27&Gene32&Gene46&Gene56&!Gene62
Gene45 = Gene49
Gene46 = Gene10&Gene32&!Gene49
Gene47 = Gene13
Gene48 = Gene35&Gene45&Gene55&!Gene14 || Gene48&!Gene54
Gene49 = Gene24&Gene27&Gene32&Gene46&Gene56&!Gene62
Gene50 = Gene47
Gene51 = Gene47&Gene51
Gene52 = !Gene30 || !Gene15 || !Gene18&!Gene61
Gene53 = Gene28&Gene56 || Gene14&Gene39&!Gene21
Gene54 = Gene58
Gene55 = !Gene6&!Gene11&!Gene37&!Gene38
Gene56 = !Gene9&!Gene10
Gene57 = Gene33&Gene56&!Gene19
Gene58 = Gene63
Gene59 = Gene27&!Gene39 || Gene59
Gene60 = Gene50&!Gene9 || Gene1&!Gene16&!Gene59 || Gene32&!Gene64
Gene61 = Gene35&Gene45&Gene55&!Gene14 || Gene22&Gene46&!Gene36
Gene62 = Gene12
Gene63 = Gene37 || Gene63
Gene64 = Gene13&Gene56&!Gene16&!Gene28&!Gene36
