Gene1 = Gene39&!Gene32
Gene2 = Gene51
Gene3 = Gene3
Gene4 = !Gene15&!Gene38&!Gene44&!Gene55
Gene5 = Gene26
Gene6 = Gene17&Gene26&!Gene34
Gene7 = Gene1
Gene8 = Gene32
Gene9 = Gene4
Gene10 = Gene17&Gene44&!Gene34
Gene11 = Gene28
Gene12 = Gene57&!Gene60
Gene13 = Gene13&!Gene15 || Gene36&Gene57&Gene59&!Gene10&!Gene44
Gene14 = Gene36&Gene62 || !Gene7
Gene15 = Gene62
Gene16 = Gene6&Gene43&Gene55
Gene17 = Gene28&Gene42&!Gene25&!Gene61
Gene18 = !Gene45&!Gene63
Gene19 = Gene9&Gene19&Gene40&!Gene27&!Gene34 || !Gene33
Gene20 = Gene5 || Gene44&!Gene23 || Gene37 || Gene31&!Gene27 || !Gene18 || Gene4
Gene21 = Gene49&!Gene10&!Gene20
Gene22 = Gene25
Gene23 = Gene13&Gene56
Gene24 = Gene54
Gene25 = Gene25&!Gene60
Gene26 = Gene26
Gene27 = Gene30&Gene61&!Gene26 || Gene19&!Gene25&!Gene31&!Gene34
Gene28 = Gene44
Gene29 = Gene6&!Gene16&!Gene20
Gene30 = Gene32 || Gene4
Gene31 = Gene22&!Gene48
Gene32 = Gene44
Gene33 = Gene33&Gene40&!Gene49&!Gene56
Gene34 = Gene50&!Gene44
Gene35 = Gene20&Gene51&!Gene28
Gene36 = Gene21&Gene57&!Gene46
Gene37 = !Gene20&!Gene53
Gene38 = Gene49
Gene39 = !Gene25&!Gene32
Gene40 = Gene51
Gene41 = Gene41 || !Gene9 || Gene18&Gene57 || !Gene18&!Gene27&!Gene49
Gene42 = !Gene57&!Gene64
Gene43 = !Gene41
Gene44 = Gene45&Gene48&!Gene27&!Gene51
Gene45 = Gene1&Gene2&Gene41&Gene49&!Gene57&!Gene61&!Gene62 || Gene47&!Gene13
Gene46 = Gene47
Gene47 = Gene42&!Gene23
Gene48 = Gene35&!Gene44
Gene49 = Gene20&Gene39
Gene50 = Gene15
Gene51 = Gene24 || Gene55
Gene52 = Gene52 || Gene9&!Gene49
Gene53 = !Gene49
Gene54 = Gene1
Gene55 = Gene24&Gene41&Gene43&Gene51&!Gene28&!Gene40
Gene56 = Gene32&!Gene4&!Gene28&!Gene53 || !Gene35
Gene57 = Gene57
Gene58 = Gene18 || !Gene37&!Gene60
Gene59 = Gene51
Gene60 = Gene44&!Gene45
Gene61 = Gene1&!Gene2&!Gene41
Gene62 = Gene62
Gene63 = Gene57&!Gene51 || Gene44
Gene64 = !Gene6&!Gene49
