Gene1 = Gene1
Gene2 = !Gene41 || !Gene27&!Gene55 || Gene40 || !Gene18 || !Gene33 || Gene25 || Gene4
Gene3 = Gene13&Gene23&Gene45&!Gene27&!Gene48
Gene4 = Gene46 || Gene38 || Gene13 || Gene12 || Gene37 || Gene25 || Gene15 || Gene56 || Gene7
Gene5 = Gene16&Gene27 || Gene17&Gene31 || Gene28&Gene58
Gene6 = Gene6&Gene16&!Gene24
Gene7 = Gene26
Gene8 = Gene8
Gene9 = Gene7&Gene16&Gene38&!Gene56
Gene10 = Gene8
Gene11 = Gene12
Gene12 = Gene3&!Gene24 || !Gene28 || !Gene31
Gene13 = Gene2&!Gene50
Gene14 = Gene49&Gene56&!Gene18&!Gene40&!Gene56
Gene15 = Gene40
Gene16 = Gene58 || !Gene58
Gene17 = Gene54&!Gene16
Gene18 = Gene59
Gene19 = Gene57&!Gene11 || Gene19 || Gene22
Gene20 = Gene20
Gene21 = Gene55 || Gene5&!Gene29 || Gene58
Gene22 = Gene22
Gene23 = Gene38
Gene24 = Gene37
Gene25 = Gene40 || Gene58
Gene26 = Gene5
Gene27 = Gene3&Gene29&Gene54&!Gene36
Gene28 = Gene28&!Gene34 || Gene62 || Gene1&Gene15&Gene46 || !Gene12&!Gene22 || Gene48
Gene29 = Gene31 || Gene42
Gene30 = Gene31&!Gene61 || Gene17
Gene31 = Gene44 || Gene31
Gene32 = Gene15&Gene20 || Gene1
Gene33 = !Gene23&!Gene56
Gene34 = Gene23&Gene34&!Gene62
Gene35 = Gene1
Gene36 = Gene30 || Gene39 || Gene63 || Gene38
Gene37 = Gene37
Gene38 = Gene38
Gene39 = Gene38
Gene40 = Gene37&Gene51&Gene58&!Gene20&!Gene35&!Gene41&!Gene42&!Gene44
Gene41 = Gene41
Gene42 = Gene1 || Gene14&Gene42&!Gene20
Gene43 = Gene57&!Gene23
Gene44 = Gene12 || Gene37 || Gene19 || Gene50
Gene45 = Gene27&Gene40
Gene46 = Gene1
Gene47 = Gene37 || Gene38&!Gene24&!Gene51
Gene48 = !Gene35 || !Gene34 || Gene44
Gene49 = Gene18&!Gene30 || !Gene39 || Gene36
Gene50 = Gene54&!Gene12&!Gene49
Gene51 = Gene64
Gene52 = Gene20
Gene53 = Gene4
Gene54 = Gene32&Gene54
Gene55 = Gene27 || Gene44
Gene56 = Gene62
Gene57 = Gene57 || Gene1
Gene58 = Gene21&Gene54&!Gene14&!Gene61 || Gene19&!Gene4
Gene59 = Gene17&Gene45
Gene60 = Gene54&Gene57&!Gene13&!Gene40&!Gene41
Gene61 = Gene61
Gene62 = Gene8&!Gene49
Gene63 = Gene6&Gene14&Gene61&!Gene28&!Gene29&!Gene44
Gene64 = Gene13&Gene26
