Gene1 = Gene1
Gene2 = Gene48
Gene3 = Gene19&Gene29&Gene49&Gene58&Gene60&!Gene54
Gene4 = Gene47&Gene55
Gene5 = !Gene37 || !Gene30 || Gene14 || Gene26 || Gene53&Gene57 || !Gene23
Gene6 = Gene36&Gene62
Gene7 = Gene13&Gene22&Gene33
Gene8 = Gene8&Gene59&!Gene7
Gene9 = Gene9&!Gene13 || Gene3&!Gene22&!Gene35&!Gene49 || !Gene2 || Gene43
Gene10 = Gene19&Gene20&Gene33&Gene49&Gene60&!Gene3&!Gene37&!Gene54
Gene11 = Gene39 || Gene11 || Gene32
Gene12 = Gene14
Gene13 = Gene5
Gene14 = Gene58 || Gene21
Gene15 = Gene41&!Gene32&!Gene49&!Gene52 || Gene32&Gene49&Gene52&!Gene41
Gene16 = Gene25&Gene53&!Gene43
Gene17 = Gene38&!Gene25
Gene18 = Gene10&!Gene26&!Gene52&!Gene59 || Gene27&!Gene6&!Gene37&!Gene56&!Gene64
Gene19 = Gene20&Gene49&!Gene7&!Gene16&!Gene35&!Gene37
Gene20 = Gene7
Gene21 = Gene64
Gene22 = Gene10&Gene31&Gene42&!Gene25
Gene23 = Gene37
Gene24 = Gene44&!Gene45
Gene25 = Gene1&Gene41&Gene44&!Gene47
Gene26 = Gene14&!Gene37&!Gene56 || Gene48&!Gene54 || Gene54&!Gene48
Gene27 = Gene24&Gene45&!Gene7&!Gene40
Gene28 = Gene7 || Gene31
Gene29 = Gene33
Gene30 = Gene58&Gene60&!Gene8&!Gene62 || Gene33&Gene42&!Gene8
Gene31 = Gene38
Gene32 = Gene47 || Gene32&Gene52 || !Gene30 || Gene13&Gene57&Gene60
Gene33 = Gene19&Gene37&!Gene61
Gene34 = Gene56 || Gene62 || Gene57 || Gene36 || Gene46
Gene35 = Gene53 || !Gene1 || Gene13&Gene52&Gene64
Gene36 = Gene7 || Gene48 || Gene2
Gene37 = Gene14&Gene37&!Gene25
Gene38 = Gene38
Gene39 = Gene44&Gene55
Gene40 = Gene11&Gene20&Gene27&Gene49&Gene57&!Gene32&!Gene34&!Gene53&!Gene61
Gene41 = Gene13&Gene49&Gene56&!Gene28&!Gene36
Gene42 = Gene5
Gene43 = Gene43
Gene44 = Gene14&Gene44&!Gene62
Gene45 = Gene45&!Gene26 || Gene37&Gene54&!Gene23
Gene46 = Gene16&Gene40&!Gene48
Gene47 = Gene40&!Gene21&!Gene44 || !Gene40
Gene48 = Gene20&Gene33&Gene48&!Gene37&!Gene50
Gene49 = Gene4&!Gene24
Gene50 = Gene24&Gene28&!Gene4&!Gene8&!Gene21&!Gene41&!Gene62
Gene51 = Gene33&!Gene52
Gene52 = Gene52&Gene54
Gene53 = Gene29&!Gene16&!Gene49
Gene54 = Gene21&Gene29&Gene31&!Gene14&!Gene56
Gene55 = Gene44&!Gene12&!Gene26
Gene56 = Gene27&!Gene39&!Gene54&!Gene61
Gene57 = Gene31
Gene58 = Gene24&Gene28&!Gene8&!Gene21&!Gene41&!Gene62
Gene59 = Gene49&!Gene62 || Gene32 || Gene24
Gene60 = Gene10&Gene40&!Gene49
Gene61 = Gene5&Gene30&Gene35&Gene45&!Gene2&!Gene40&!Gene51&!Gene56 || Gene33&Gene36&Gene55
Gene62 = Gene7
Gene63 = !Gene25 || Gene25&Gene38 || Gene11 || !Gene30
Gene64 = Gene48
