Gene1 = Gene8
Gene2 = Gene50
Gene3 = Gene20
Gene4 = Gene18
Gene5 = Gene56 || Gene29
Gene6 = Gene12&!Gene43
Gene7 = Gene2
Gene8 = Gene25 || Gene39&!Gene41 || !Gene18
Gene9 = Gene22 || !Gene22
Gene10 = Gene11&Gene37
Gene11 = Gene11
Gene12 = Gene12&!Gene54
Gene13 = Gene38&!Gene59
Gene14 = !Gene25&!Gene31 || Gene25
Gene15 = Gene34 || Gene4 || Gene35
Gene16 = Gene20 || Gene2 || Gene24&!Gene10&!Gene21 || Gene29 || !Gene44
Gene17 = !Gene25 || Gene47 || Gene24&!Gene43&!Gene44&!Gene46 || Gene33
Gene18 = Gene4&Gene8&Gene16&Gene34&!Gene40&!Gene49&!Gene59
Gene19 = Gene36
Gene20 = Gene13
Gene21 = Gene24 || Gene48
Gene22 = Gene22&!Gene58
Gene23 = Gene26 || Gene18&Gene49&!Gene31
Gene24 = Gene44 || Gene41 || Gene31
Gene25 = Gene10&Gene49
Gene26 = !Gene43&!Gene47
Gene27 = Gene11&Gene37 || !Gene14&!Gene29 || Gene41
Gene28 = Gene42&Gene44&Gene62&!Gene57
Gene29 = Gene29
Gene30 = Gene30&Gene58&!Gene55 || Gene47&!Gene53
Gene31 = Gene15&Gene31&!Gene56
Gene32 = Gene21 || Gene26 || Gene60
Gene33 = Gene14 || Gene36 || Gene35
Gene34 = Gene5&Gene20&Gene27&Gene41&Gene49&Gene57&!Gene33&!Gene37&!Gene54&!Gene61
Gene35 = Gene10&!Gene33&!Gene36 || Gene12&!Gene54
Gene36 = Gene30&Gene59
Gene37 = Gene37 || Gene24&Gene46&Gene58
Gene38 = Gene38
Gene39 = Gene4&Gene15&Gene33&Gene37&Gene56&!Gene41&!Gene58
Gene40 = Gene21&Gene26 || Gene3 || !Gene4
Gene41 = Gene18&Gene41&!Gene60 || Gene41&Gene45
Gene42 = Gene14&Gene42&!Gene25&!Gene61
Gene43 = Gene43&!Gene10
Gene44 = Gene4&Gene15&Gene33&Gene37&Gene56&!Gene41&!Gene58
Gene45 = Gene13
Gene46 = Gene46
Gene47 = Gene47
Gene48 = Gene11
Gene49 = Gene12 || Gene34 || Gene28 || Gene14
Gene50 = Gene50
Gene51 = Gene38 || Gene24&Gene37&!Gene25 || Gene21&Gene56&Gene63
Gene52 = Gene31
Gene53 = Gene55 || Gene14
Gene54 = Gene50&Gene63&!Gene5
Gene55 = Gene4&Gene15&Gene33&Gene37&Gene56&!Gene41&!Gene58
Gene56 = Gene4&Gene8&Gene16&Gene34&Gene56&!Gene40&!Gene49
Gene57 = Gene51 || Gene57
Gene58 = Gene58
Gene59 = Gene44&!Gene29
Gene60 = Gene18&Gene38&!Gene17
Gene61 = Gene50 || Gene29 || Gene38
Gene62 = Gene13&Gene62
Gene63 = Gene33&Gene35&!Gene37&!Gene52
Gene64 = Gene14 || Gene25
