Gene1 = Gene50
Gene2 = Gene3&Gene16&Gene32&Gene37&Gene57&!Gene5&!Gene48
Gene3 = Gene28&!Gene13&!Gene35
Gene4 = Gene15&Gene20 || Gene2&Gene19&!Gene57
Gene5 = Gene35&!Gene29 || !Gene20&!Gene35&!Gene48
Gene6 = Gene21&Gene27&!Gene4&!Gene5 || Gene50&!Gene29
Gene7 = !Gene45&!Gene61 || !Gene35 || !Gene29 || Gene52
Gene8 = Gene8
Gene9 = Gene50
Gene10 = Gene13&Gene58 || Gene21&!Gene25 || Gene30
Gene11 = Gene36 || Gene53 || Gene10
Gene12 = Gene9
Gene13 = Gene10
Gene14 = Gene8&Gene21
Gene15 = Gene8
Gene16 = Gene64
Gene17 = !Gene31
Gene18 = Gene2
Gene19 = !Gene40&!Gene50&!Gene62 || !Gene6 || !Gene21&!Gene50 || !Gene40&!Gene44 || !Gene29
Gene20 = Gene48&Gene59&!Gene24&!Gene55
Gene21 = Gene6&Gene27 || Gene22&!Gene64
Gene22 = Gene13&Gene22
Gene23 = Gene9&!Gene37
Gene24 = Gene8&Gene60 || Gene1&Gene60
Gene25 = Gene25&!Gene52
Gene26 = Gene13&!Gene64
Gene27 = Gene1&Gene11&Gene28&Gene29&Gene42&!Gene41&!Gene61
Gene28 = Gene50
Gene29 = Gene56&!Gene37
Gene30 = Gene30 || Gene62
Gene31 = Gene33
Gene32 = Gene6 || Gene38&!Gene47
Gene33 = Gene50 || Gene48&!Gene53 || Gene33&!Gene54
Gene34 = !Gene2&!Gene50
Gene35 = Gene2
Gene36 = Gene57&!Gene37 || Gene36
Gene37 = Gene35&!Gene38
Gene38 = Gene38 || Gene12
Gene39 = Gene10&!Gene37 || Gene24&Gene26&!Gene8&!Gene21&!Gene40&!Gene43
Gene40 = Gene15&Gene27&Gene32&Gene46&Gene56&!Gene62 || Gene40&Gene42
Gene41 = Gene1&!Gene18 || Gene6&!Gene3 || Gene62 || Gene8
Gene42 = Gene50 || Gene64
Gene43 = Gene43
Gene44 = Gene20 || Gene40 || Gene60&Gene62
Gene45 = Gene13
Gene46 = Gene46
Gene47 = Gene58
Gene48 = Gene6&Gene26
Gene49 = Gene50 || Gene8&Gene31&Gene49&!Gene26
Gene50 = Gene45&Gene48
Gene51 = Gene11&Gene51&!Gene52&!Gene59
Gene52 = Gene14&Gene27&Gene37&!Gene14&!Gene15&!Gene42&!Gene63
Gene53 = Gene53 || Gene25
Gene54 = !Gene57&!Gene64
Gene55 = Gene12
Gene56 = Gene40&Gene42 || Gene13&Gene22
Gene57 = Gene57
Gene58 = Gene39&Gene52
Gene59 = Gene30&!Gene14&!Gene31 || Gene48&!Gene52 || Gene50&!Gene29 || Gene20&Gene29&!Gene32
Gene60 = Gene60
Gene61 = Gene25
Gene62 = Gene50 || Gene14&Gene62&!Gene25
Gene63 = Gene36&Gene57
Gene64 = Gene15&Gene32&Gene34&Gene46&Gene56&!Gene52&!Gene62
