Gene1 = Gene51&Gene53 || Gene26 || Gene45&!Gene44 || Gene57&Gene60
Gene2 = Gene61&!Gene26
Gene3 = Gene15&Gene26&Gene62&!Gene27&!Gene30&!Gene43
Gene4 = Gene17
Gene5 = !Gene27 || !Gene40 || !Gene57&!Gene64
Gene6 = Gene6&Gene26&Gene31&Gene60&!Gene43&!Gene50&!Gene61
Gene7 = Gene28
Gene8 = !Gene24&!Gene60
Gene9 = Gene35&Gene45&!Gene25
Gene10 = !Gene30&!Gene35 || !Gene44
Gene11 = Gene44
Gene12 = Gene47&!Gene28 || Gene50&!Gene33 || Gene12&!Gene56
Gene13 = Gene13 || Gene10&Gene60
Gene14 = Gene37
Gene15 = Gene46&!Gene34&!Gene52
Gene16 = Gene16
Gene17 = Gene1
Gene18 = Gene6&Gene14&Gene60&!Gene33&!Gene43&!Gene62
Gene19 = Gene10&Gene19&!Gene49 || Gene1&Gene7&!Gene41&!Gene55&!Gene58
Gene20 = Gene20
Gene21 = Gene13 || Gene50 || Gene22 || Gene37&!Gene3&!Gene10&!Gene52
Gene22 = Gene21 || Gene13&!Gene15
Gene23 = Gene12&Gene23&!Gene19&!Gene27 || Gene31&!Gene28 || Gene49&Gene51&!Gene18 || Gene32&Gene46
Gene24 = !Gene3 || !Gene9&!Gene27
Gene25 = Gene25 || Gene47&!Gene19
Gene26 = !Gene19 || Gene60&!Gene15
Gene27 = Gene3&Gene18&Gene29&Gene32&Gene52&Gene59&!Gene7
Gene28 = Gene17&Gene18&Gene34&Gene52
Gene29 = Gene7&Gene16&Gene33&Gene38&Gene54&!Gene20
Gene30 = Gene14&Gene44
Gene31 = Gene13&Gene14&Gene31&!Gene40
Gene32 = Gene31&!Gene26
Gene33 = Gene48 || Gene8
Gene34 = Gene24&Gene27&Gene32&Gene46&Gene56&!Gene62
Gene35 = Gene35
Gene36 = Gene16
Gene37 = Gene13 || Gene14&!Gene8&!Gene19 || Gene20
Gene38 = !Gene19&!Gene28
Gene39 = Gene20
Gene40 = !Gene52
Gene41 = Gene14
Gene42 = Gene11
Gene43 = Gene14&Gene33&Gene38&Gene44&!Gene20&!Gene31
Gene44 = Gene4&Gene49&Gene54&Gene61&Gene64&!Gene12&!Gene29&!Gene58&!Gene62
Gene45 = !Gene43 || !Gene8 || Gene44
Gene46 = Gene30
Gene47 = Gene50
Gene48 = Gene37&Gene48
Gene49 = Gene31&Gene38&!Gene56
Gene50 = Gene50
Gene51 = Gene8&Gene15&Gene28&Gene34&!Gene31&!Gene58
Gene52 = Gene47 || Gene52 || Gene63 || Gene24&!Gene28&!Gene37&!Gene38
Gene53 = Gene17&Gene43
Gene54 = Gene58
Gene55 = Gene63&!Gene49&!Gene58
Gene56 = Gene28
Gene57 = Gene27&Gene56&Gene62&!Gene21&!Gene28
Gene58 = Gene58 || Gene39
Gene59 = Gene13&Gene21&Gene33&Gene34&Gene56&!Gene27&!Gene38 || Gene53&Gene59
Gene60 = Gene13
Gene61 = Gene22&Gene46&!Gene36
Gene62 = Gene12
Gene63 = Gene52&Gene63
Gene64 = Gene4&Gene23&Gene49&Gene54&Gene61&Gene64&!Gene12&!Gene27&!Gene29
