Gene1 = Gene4&Gene15&Gene27&Gene46&Gene56&!Gene62
Gene2 = Gene15 || Gene46
Gene3 = Gene3&Gene48&!Gene38
Gene4 = Gene6 || Gene2
Gene5 = Gene5&!Gene40 || Gene26&Gene54&!Gene3&!Gene63 || Gene20&!Gene29
Gene6 = Gene14&!Gene64
Gene7 = Gene14 || Gene51 || Gene36
Gene8 = Gene3&Gene29&Gene64&!Gene30 || Gene50 || Gene26&Gene36&!Gene63
Gene9 = Gene7&Gene9&Gene51
Gene10 = Gene2&!Gene1 || !Gene20&!Gene53 || !Gene18
Gene11 = Gene11
Gene12 = Gene10
Gene13 = Gene4
Gene14 = Gene1&Gene50&Gene59&!Gene28&!Gene44
Gene15 = Gene12
Gene16 = Gene20
Gene17 = Gene22 || Gene17
Gene18 = Gene7 || Gene56
Gene19 = Gene11&Gene34&Gene45
Gene20 = Gene46&!Gene45
Gene21 = Gene55&!Gene33
Gene22 = Gene22
Gene23 = Gene23
Gene24 = Gene44
Gene25 = Gene58&!Gene23 || Gene25 || Gene43
Gene26 = Gene26&!Gene24
Gene27 = Gene5
Gene28 = Gene3 || !Gene27 || Gene48 || Gene10 || !Gene20&!Gene28
Gene29 = !Gene16&!Gene44 || Gene13&Gene55&Gene62
Gene30 = Gene38&!Gene25
Gene31 = Gene32&Gene54
Gene32 = Gene8&Gene13&Gene32
Gene33 = Gene63&!Gene24
Gene34 = Gene23&Gene34&!Gene62 || Gene34&Gene64
Gene35 = Gene26&Gene37
Gene36 = Gene56
Gene37 = Gene37
Gene38 = Gene13&Gene59&!Gene6
Gene39 = !Gene59 || Gene51&!Gene17&!Gene29 || Gene8
Gene40 = Gene31&Gene55&Gene56&!Gene23&!Gene30&!Gene62
Gene41 = Gene4&Gene31&Gene64 || Gene63&!Gene26&!Gene36
Gene42 = Gene14&Gene42&!Gene20
Gene43 = Gene34&Gene58
Gene44 = Gene63
Gene45 = Gene39&!Gene16
Gene46 = Gene19&Gene21&Gene50&Gene56&Gene64&!Gene15&!Gene30
Gene47 = Gene13&!Gene50 || Gene37
Gene48 = Gene53&!Gene58 || Gene1&Gene34 || Gene28 || !Gene35 || !Gene13&!Gene52&!Gene63
Gene49 = !Gene46 || !Gene42 || Gene41&Gene54 || !Gene53 || !Gene24&!Gene59 || !Gene8 || !Gene52 || !Gene35
Gene50 = Gene50
Gene51 = Gene44 || Gene25 || Gene43 || Gene20 || Gene29
Gene52 = Gene39&Gene40&!Gene15
Gene53 = !Gene31&!Gene54
Gene54 = Gene54 || Gene27&Gene29
Gene55 = Gene20 || !Gene44&!Gene57
Gene56 = !Gene2&!Gene4
Gene57 = Gene19&!Gene24&!Gene31
Gene58 = Gene58
Gene59 = Gene34&!Gene37
Gene60 = Gene34&Gene64
Gene61 = Gene42&Gene44&Gene62&!Gene57
Gene62 = Gene8&!Gene17&!Gene49
Gene63 = Gene6&Gene14&Gene61&!Gene28&!Gene29&!Gene44
Gene64 = Gene6
