Gene1 = Gene1 || Gene45
Gene2 = Gene36 || Gene33
Gene3 = Gene44
Gene4 = Gene4&Gene15&Gene33&Gene37&Gene56&!Gene41&!Gene58
Gene5 = Gene39
Gene6 = Gene31&Gene64 || Gene26&!Gene20&!Gene25 || Gene51&!Gene16&!Gene42
Gene7 = !Gene28 || Gene52 || Gene2&!Gene31
Gene8 = !Gene28&!Gene38 || Gene29
Gene9 = !Gene11 || !Gene18 || Gene28&Gene34 || !Gene12&!Gene44
Gene10 = Gene1&Gene2&Gene12&Gene29&Gene35&!Gene58
Gene11 = Gene11 || Gene28&!Gene32&!Gene59&!Gene63
Gene12 = Gene13&Gene54&Gene56&Gene60&!Gene8&!Gene18&!Gene22&!Gene39
Gene13 = Gene13
Gene14 = Gene4
Gene15 = !Gene10&!Gene29
Gene16 = Gene46
Gene17 = !Gene46 || Gene46
Gene18 = Gene29&!Gene5&!Gene11&!Gene24&!Gene62
Gene19 = Gene30 || Gene41
Gene20 = Gene2
Gene21 = Gene23
Gene22 = Gene11
Gene23 = Gene26&Gene29&Gene32&Gene48 || Gene17&Gene26&!Gene33
Gene24 = Gene18
Gene25 = Gene25 || !Gene43
Gene26 = Gene14&!Gene47
Gene27 = !Gene14&!Gene55
Gene28 = Gene38
Gene29 = Gene46 || Gene8 || Gene2 || Gene20 || Gene13 || Gene1
Gene30 = Gene49
Gene31 = Gene15&Gene31&!Gene56
Gene32 = Gene11
Gene33 = Gene29 || Gene19
Gene34 = Gene4&Gene15&Gene33&Gene37&Gene56&!Gene41&!Gene58
Gene35 = !Gene20 || Gene38 || Gene10&Gene52&!Gene32&!Gene59
Gene36 = !Gene48 || Gene53 || !Gene41 || Gene47&Gene58
Gene37 = Gene37 || Gene11&Gene48&!Gene29
Gene38 = Gene38
Gene39 = Gene44
Gene40 = Gene56
Gene41 = Gene18&Gene23&Gene35&!Gene8&!Gene37 || Gene18&Gene38 || Gene26&Gene30&Gene35&!Gene21
Gene42 = Gene4&Gene8&Gene16&Gene34&Gene56&!Gene41&!Gene49
Gene43 = Gene43
Gene44 = Gene30&Gene55&Gene59&!Gene23&!Gene31&!Gene62
Gene45 = Gene52
Gene46 = Gene28&Gene31
Gene47 = Gene47
Gene48 = Gene17&Gene51&!Gene34
Gene49 = Gene49 || Gene21
Gene50 = Gene50
Gene51 = Gene52&!Gene41 || Gene55&!Gene37
Gene52 = Gene21&Gene43&!Gene25&!Gene46&!Gene59&!Gene61&!Gene64
Gene53 = Gene49&!Gene10&!Gene20 || !Gene39
Gene54 = !Gene44&!Gene53 || Gene28&!Gene54&!Gene61 || Gene54&Gene61&!Gene28
Gene55 = Gene44&!Gene25
Gene56 = Gene4&Gene8&Gene16&Gene34&!Gene40&!Gene49&!Gene59
Gene57 = Gene24 || Gene1 || Gene10 || Gene57
Gene58 = Gene58&!Gene12 || Gene37
Gene59 = Gene44&!Gene45
Gene60 = Gene9&Gene16&Gene30&Gene33&Gene38&Gene64
Gene61 = !Gene29 || Gene61&!Gene20&!Gene35
Gene62 = Gene33&Gene56&!Gene18
Gene63 = Gene43&!Gene20 || Gene1&Gene62
Gene64 = Gene23
