Gene1 = Gene1
Gene2 = Gene47
Gene3 = Gene12
Gene4 = Gene26&Gene29 || Gene19&Gene24&!Gene21&!Gene54
Gene5 = Gene37 || Gene1&!Gene11
Gene6 = Gene6&Gene15&!Gene25
Gene7 = Gene25 || Gene17&Gene23&Gene49&!Gene15 || Gene58&!Gene55
Gene8 = Gene30&Gene54&Gene61
Gene9 = Gene48&!Gene53&!Gene54
Gene10 = Gene35&Gene49&!Gene16&!Gene40
Gene11 = Gene14
Gene12 = Gene8&Gene25
Gene13 = Gene48
Gene14 = Gene8
Gene15 = Gene17
Gene16 = Gene14&Gene58 || Gene14&!Gene44 || Gene16
Gene17 = Gene16&Gene26&Gene61&!Gene35 || Gene8&Gene29&Gene30&Gene48
Gene18 = Gene18
Gene19 = Gene12
Gene20 = Gene25
Gene21 = Gene17&Gene26&!Gene12&!Gene35
Gene22 = Gene28&Gene37
Gene23 = Gene35
Gene24 = Gene50&!Gene59 || Gene3
Gene25 = Gene14&Gene27&Gene34&Gene39&!Gene21&!Gene31&!Gene44
Gene26 = Gene14 || Gene44&!Gene56&!Gene58
Gene27 = Gene62
Gene28 = Gene28&Gene37 || Gene47&Gene48 || Gene8&Gene29&Gene30&Gene48
Gene29 = Gene5&Gene32
Gene30 = Gene22 || Gene52
Gene31 = Gene31&Gene43&!Gene56
Gene32 = Gene45&Gene48
Gene33 = Gene14 || Gene30&Gene54&Gene61
Gene34 = Gene24&!Gene6&!Gene23&!Gene31&!Gene57 || Gene12
Gene35 = !Gene17 || !Gene27 || !Gene60 || Gene56&!Gene39
Gene36 = Gene1&!Gene11
Gene37 = Gene11
Gene38 = Gene42 || Gene31&!Gene35 || !Gene24&!Gene59 || Gene26
Gene39 = Gene1&Gene55&!Gene14&!Gene17&!Gene62 || Gene14&Gene58
Gene40 = Gene40&!Gene33 || Gene28&Gene37 || Gene42
Gene41 = Gene43&Gene61&!Gene56
Gene42 = Gene8
Gene43 = Gene54
Gene44 = Gene44&!Gene14&!Gene35&!Gene48
Gene45 = Gene13
Gene46 = Gene54
Gene47 = Gene47 || !Gene33&!Gene35
Gene48 = Gene13
Gene49 = !Gene52 || Gene63 || Gene8 || Gene4 || Gene29 || !Gene42 || Gene62&!Gene55 || !Gene3 || Gene2
Gene50 = Gene7&Gene16&Gene17&!Gene26
Gene51 = Gene1 || Gene50
Gene52 = Gene30&Gene54&Gene61 || Gene3
Gene53 = !Gene37 || !Gene2&!Gene41 || !Gene26
Gene54 = Gene54
Gene55 = Gene55
Gene56 = Gene16&!Gene15 || Gene56
Gene57 = !Gene14
Gene58 = Gene47&!Gene15&!Gene52 || Gene14 || Gene28&Gene37 || Gene5&Gene32
Gene59 = Gene62&!Gene53
Gene60 = Gene44 || Gene43&!Gene48&!Gene51
Gene61 = Gene8 || Gene53&Gene61&!Gene56
Gene62 = Gene58
Gene63 = Gene3&!Gene31 || Gene28&Gene37
Gene64 = Gene64
