Gene1 = Gene18&Gene55 || !Gene18
Gene2 = Gene35&!Gene62
Gene3 = Gene38
Gene4 = Gene4&!Gene25
Gene5 = Gene4 || Gene14&Gene41&!Gene45
Gene6 = Gene4&Gene52&!Gene17&!Gene21&!Gene42
Gene7 = !Gene5&!Gene27 || Gene46&Gene62 || !Gene13
Gene8 = Gene32
Gene9 = !Gene25 || Gene38&!Gene23&!Gene34 || Gene54 || Gene37 || Gene35&!Gene28
Gene10 = Gene51
Gene11 = Gene3&Gene64&!Gene56
Gene12 = Gene6&Gene8&Gene12&Gene23&!Gene59
Gene13 = Gene15
Gene14 = Gene48&!Gene15 || !Gene32&!Gene64
Gene15 = Gene18
Gene16 = Gene33&Gene36&Gene42&Gene55
Gene17 = Gene12&Gene25
Gene18 = Gene2 || Gene50
Gene19 = Gene46 || Gene58 || Gene56
Gene20 = Gene20
Gene21 = Gene42&!Gene37&!Gene38
Gene22 = Gene27&Gene45&!Gene29
Gene23 = Gene18&Gene32&!Gene31
Gene24 = !Gene39 || Gene39
Gene25 = !Gene9&!Gene15&!Gene34&!Gene39&!Gene56
Gene26 = Gene28&!Gene52&!Gene58&!Gene61
Gene27 = Gene10&Gene56 || Gene62
Gene28 = Gene19&Gene26&Gene33&Gene39&Gene50&Gene60&!Gene31&!Gene32
Gene29 = Gene10&Gene18&Gene29&!Gene8
Gene30 = !Gene52 || Gene23&!Gene13
Gene31 = Gene8&Gene31&!Gene19&!Gene25&!Gene61
Gene32 = Gene1&Gene4&Gene29&Gene36&!Gene6&!Gene48
Gene33 = Gene14&Gene41
Gene34 = !Gene15&!Gene18 || !Gene12&!Gene54
Gene35 = Gene51&!Gene4&!Gene44 || Gene35&!Gene18
Gene36 = Gene9&Gene19&Gene50&!Gene27&!Gene35
Gene37 = Gene36 || Gene28 || Gene1
Gene38 = Gene38&!Gene25
Gene39 = Gene44
Gene40 = Gene51 || !Gene16&!Gene23 || !Gene31
Gene41 = Gene57 || Gene13&!Gene15
Gene42 = Gene51&!Gene56 || Gene33&Gene35&!Gene64
Gene43 = Gene14&Gene32&!Gene29
Gene44 = Gene2&Gene16&Gene24&Gene30&Gene32&Gene44&!Gene15&!Gene34&!Gene64
Gene45 = Gene8&!Gene23&!Gene25&!Gene48
Gene46 = Gene46&!Gene33
Gene47 = Gene21 || Gene46&!Gene16 || Gene37
Gene48 = Gene61
Gene49 = Gene44 || Gene23
Gene50 = !Gene49&!Gene54 || Gene31 || Gene39 || Gene44 || !Gene52&!Gene61 || Gene8
Gene51 = Gene15
Gene52 = Gene52
Gene53 = Gene22&Gene45&Gene56 || Gene38
Gene54 = Gene18
Gene55 = Gene14&Gene44
Gene56 = Gene35
Gene57 = Gene25&!Gene60
Gene58 = Gene20&!Gene57
Gene59 = !Gene52 || Gene28&!Gene22 || !Gene35
Gene60 = Gene44&!Gene27
Gene61 = Gene27&Gene61&!Gene11
Gene62 = !Gene51 || Gene14&Gene62
Gene63 = !Gene20&!Gene21&!Gene26
Gene64 = Gene60&!Gene7
